Buyer Postal Code,Buyer Currency,colonia,municipio,estado,direccion
87560.0,MXN,CEFERESO Número 3,Matamoros,Tamaulipas,"CEFERESO Número 3, Matamoros, Tamaulipas"
97750.0,MXN,Tinum,Tinum,Yucatán,"Tinum, Tinum, Yucatán"
97750.0,MXN,Tinum,Tinum,Yucatán,"Tinum, Tinum, Yucatán"
6850.0,MXN,Asturias,Cuauhtémoc,Ciudad de México,"Asturias, Cuauhtémoc, Ciudad de México"
6850.0,MXN,Asturias,Cuauhtémoc,Ciudad de México,"Asturias, Cuauhtémoc, Ciudad de México"
66470.0,MXN,Vivenza,San Nicolás de los Garza,Nuevo León,"Vivenza, San Nicolás de los Garza, Nuevo León"
66470.0,MXN,Vivenza,San Nicolás de los Garza,Nuevo León,"Vivenza, San Nicolás de los Garza, Nuevo León"
58118.0,MXN,Barrio Alto,Morelia,Michoacán de Ocampo,"Barrio Alto, Morelia, Michoacán de Ocampo"
58118.0,MXN,Barrio Alto,Morelia,Michoacán de Ocampo,"Barrio Alto, Morelia, Michoacán de Ocampo"
8020.0,MXN,Ampliación Gabriel Ramos Millán,Iztacalco,Ciudad de México,"Ampliación Gabriel Ramos Millán, Iztacalco, Ciudad de México"
8020.0,MXN,Ampliación Gabriel Ramos Millán,Iztacalco,Ciudad de México,"Ampliación Gabriel Ramos Millán, Iztacalco, Ciudad de México"
55055.0,MXN,La Veleta,Ecatepec de Morelos,México,"La Veleta, Ecatepec de Morelos, México"
55055.0,MXN,La Veleta,Ecatepec de Morelos,México,"La Veleta, Ecatepec de Morelos, México"
23085.0,MXN,La Cima Residencial,La Paz,Baja California Sur,"La Cima Residencial, La Paz, Baja California Sur"
23085.0,MXN,La Cima Residencial,La Paz,Baja California Sur,"La Cima Residencial, La Paz, Baja California Sur"
87398.0,MXN,Azteca,Matamoros,Tamaulipas,"Azteca, Matamoros, Tamaulipas"
87398.0,MXN,Azteca,Matamoros,Tamaulipas,"Azteca, Matamoros, Tamaulipas"
30140.0,MXN,Jaime Sabines Gutiérrez,Frontera Comalapa,Chiapas,"Jaime Sabines Gutiérrez, Frontera Comalapa, Chiapas"
30140.0,MXN,Jaime Sabines Gutiérrez,Frontera Comalapa,Chiapas,"Jaime Sabines Gutiérrez, Frontera Comalapa, Chiapas"
30140.0,MXN,Jaime Sabines Gutiérrez,Frontera Comalapa,Chiapas,"Jaime Sabines Gutiérrez, Frontera Comalapa, Chiapas"
30140.0,MXN,Jaime Sabines Gutiérrez,Frontera Comalapa,Chiapas,"Jaime Sabines Gutiérrez, Frontera Comalapa, Chiapas"
60370.0,MXN,Los Mangos,Los Reyes,Michoacán de Ocampo,"Los Mangos, Los Reyes, Michoacán de Ocampo"
60370.0,MXN,Los Mangos,Los Reyes,Michoacán de Ocampo,"Los Mangos, Los Reyes, Michoacán de Ocampo"
39170.0,MXN,Tixtla de Guerrero Centro,Tixtla de Guerrero,Guerrero,"Tixtla de Guerrero Centro, Tixtla de Guerrero, Guerrero"
39170.0,MXN,Tixtla de Guerrero Centro,Tixtla de Guerrero,Guerrero,"Tixtla de Guerrero Centro, Tixtla de Guerrero, Guerrero"
58040.0,MXN,Felicitas del Río,Morelia,Michoacán de Ocampo,"Felicitas del Río, Morelia, Michoacán de Ocampo"
58040.0,MXN,Felicitas del Río,Morelia,Michoacán de Ocampo,"Felicitas del Río, Morelia, Michoacán de Ocampo"
7010.0,MXN,Rosas del Tepeyac,Gustavo A. Madero,Ciudad de México,"Rosas del Tepeyac, Gustavo A. Madero, Ciudad de México"
7010.0,MXN,Rosas del Tepeyac,Gustavo A. Madero,Ciudad de México,"Rosas del Tepeyac, Gustavo A. Madero, Ciudad de México"
54720.0,MXN,INFONAVIT Norte,Cuautitlán Izcalli,México,"INFONAVIT Norte, Cuautitlán Izcalli, México"
54720.0,MXN,INFONAVIT Norte,Cuautitlán Izcalli,México,"INFONAVIT Norte, Cuautitlán Izcalli, México"
45200.0,MXN,Coto San Francisco,Zapopan,Jalisco,"Coto San Francisco, Zapopan, Jalisco"
45200.0,MXN,Coto San Francisco,Zapopan,Jalisco,"Coto San Francisco, Zapopan, Jalisco"
73000.0,MXN,Huitzilac,Francisco Z. Mena,Puebla,"Huitzilac, Francisco Z. Mena, Puebla"
73000.0,MXN,Huitzilac,Francisco Z. Mena,Puebla,"Huitzilac, Francisco Z. Mena, Puebla"
91400.0,MXN,Almolonga,Naolinco,Veracruz de Ignacio de la Llave,"Almolonga, Naolinco, Veracruz de Ignacio de la Llave"
91400.0,MXN,Almolonga,Naolinco,Veracruz de Ignacio de la Llave,"Almolonga, Naolinco, Veracruz de Ignacio de la Llave"
7230.0,MXN,Zona Escolar,Gustavo A. Madero,Ciudad de México,"Zona Escolar, Gustavo A. Madero, Ciudad de México"
7230.0,MXN,Zona Escolar,Gustavo A. Madero,Ciudad de México,"Zona Escolar, Gustavo A. Madero, Ciudad de México"
2109.0,MXN,,,,
2109.0,MXN,,,,
96559.0,MXN,Las Palmas,Coatzacoalcos,Veracruz de Ignacio de la Llave,"Las Palmas, Coatzacoalcos, Veracruz de Ignacio de la Llave"
96559.0,MXN,Las Palmas,Coatzacoalcos,Veracruz de Ignacio de la Llave,"Las Palmas, Coatzacoalcos, Veracruz de Ignacio de la Llave"
96559.0,MXN,Las Palmas,Coatzacoalcos,Veracruz de Ignacio de la Llave,"Las Palmas, Coatzacoalcos, Veracruz de Ignacio de la Llave"
96559.0,MXN,Las Palmas,Coatzacoalcos,Veracruz de Ignacio de la Llave,"Las Palmas, Coatzacoalcos, Veracruz de Ignacio de la Llave"
96365.0,MXN,La Nueva Esperanza,Ixhuatlán del Sureste,Veracruz de Ignacio de la Llave,"La Nueva Esperanza, Ixhuatlán del Sureste, Veracruz de Ignacio de la Llave"
96365.0,MXN,La Nueva Esperanza,Ixhuatlán del Sureste,Veracruz de Ignacio de la Llave,"La Nueva Esperanza, Ixhuatlán del Sureste, Veracruz de Ignacio de la Llave"
79610.0,MXN,Rioverde Centro,Rioverde,San Luis Potosí,"Rioverde Centro, Rioverde, San Luis Potosí"
79610.0,MXN,Rioverde Centro,Rioverde,San Luis Potosí,"Rioverde Centro, Rioverde, San Luis Potosí"
75768.0,MXN,Libertad,Tehuacán,Puebla,"Libertad, Tehuacán, Puebla"
75768.0,MXN,Libertad,Tehuacán,Puebla,"Libertad, Tehuacán, Puebla"
75768.0,MXN,Libertad,Tehuacán,Puebla,"Libertad, Tehuacán, Puebla"
75768.0,MXN,Libertad,Tehuacán,Puebla,"Libertad, Tehuacán, Puebla"
34279.0,MXN,Burócrata,Durango,Durango,"Burócrata, Durango, Durango"
34279.0,MXN,Burócrata,Durango,Durango,"Burócrata, Durango, Durango"
97160.0,MXN,Del Parque,Mérida,Yucatán,"Del Parque, Mérida, Yucatán"
97160.0,MXN,Del Parque,Mérida,Yucatán,"Del Parque, Mérida, Yucatán"
76830.0,MXN,Paso de Mata zona IV,San Juan del Río,Querétaro,"Paso de Mata zona IV, San Juan del Río, Querétaro"
76830.0,MXN,Paso de Mata zona IV,San Juan del Río,Querétaro,"Paso de Mata zona IV, San Juan del Río, Querétaro"
76830.0,MXN,Paso de Mata zona IV,San Juan del Río,Querétaro,"Paso de Mata zona IV, San Juan del Río, Querétaro"
76830.0,MXN,Paso de Mata zona IV,San Juan del Río,Querétaro,"Paso de Mata zona IV, San Juan del Río, Querétaro"
98730.0,MXN,El Tule,General Pánfilo Natera,Zacatecas,"El Tule, General Pánfilo Natera, Zacatecas"
98730.0,MXN,El Tule,General Pánfilo Natera,Zacatecas,"El Tule, General Pánfilo Natera, Zacatecas"
68028.0,MXN,Dolores,Oaxaca de Juárez,Oaxaca,"Dolores, Oaxaca de Juárez, Oaxaca"
68028.0,MXN,Dolores,Oaxaca de Juárez,Oaxaca,"Dolores, Oaxaca de Juárez, Oaxaca"
98730.0,MXN,El Tule,General Pánfilo Natera,Zacatecas,"El Tule, General Pánfilo Natera, Zacatecas"
98730.0,MXN,El Tule,General Pánfilo Natera,Zacatecas,"El Tule, General Pánfilo Natera, Zacatecas"
76904.0,MXN,Colinas del Santuario,Corregidora,Querétaro,"Colinas del Santuario, Corregidora, Querétaro"
76904.0,MXN,Colinas del Santuario,Corregidora,Querétaro,"Colinas del Santuario, Corregidora, Querétaro"
90800.0,MXN,Santa Ana Chiautempan Centro,Chiautempan,Tlaxcala,"Santa Ana Chiautempan Centro, Chiautempan, Tlaxcala"
90800.0,MXN,Santa Ana Chiautempan Centro,Chiautempan,Tlaxcala,"Santa Ana Chiautempan Centro, Chiautempan, Tlaxcala"
90800.0,MXN,Santa Ana Chiautempan Centro,Chiautempan,Tlaxcala,"Santa Ana Chiautempan Centro, Chiautempan, Tlaxcala"
90800.0,MXN,Santa Ana Chiautempan Centro,Chiautempan,Tlaxcala,"Santa Ana Chiautempan Centro, Chiautempan, Tlaxcala"
7420.0,MXN,El Coyol,Gustavo A. Madero,Ciudad de México,"El Coyol, Gustavo A. Madero, Ciudad de México"
7420.0,MXN,El Coyol,Gustavo A. Madero,Ciudad de México,"El Coyol, Gustavo A. Madero, Ciudad de México"
7420.0,MXN,El Coyol,Gustavo A. Madero,Ciudad de México,"El Coyol, Gustavo A. Madero, Ciudad de México"
7420.0,MXN,El Coyol,Gustavo A. Madero,Ciudad de México,"El Coyol, Gustavo A. Madero, Ciudad de México"
37530.0,MXN,Cerrito de Jerez,León,Guanajuato,"Cerrito de Jerez, León, Guanajuato"
37530.0,MXN,Cerrito de Jerez,León,Guanajuato,"Cerrito de Jerez, León, Guanajuato"
58230.0,MXN,Cinco de Mayo,Morelia,Michoacán de Ocampo,"Cinco de Mayo, Morelia, Michoacán de Ocampo"
58230.0,MXN,Cinco de Mayo,Morelia,Michoacán de Ocampo,"Cinco de Mayo, Morelia, Michoacán de Ocampo"
58230.0,MXN,Cinco de Mayo,Morelia,Michoacán de Ocampo,"Cinco de Mayo, Morelia, Michoacán de Ocampo"
58230.0,MXN,Cinco de Mayo,Morelia,Michoacán de Ocampo,"Cinco de Mayo, Morelia, Michoacán de Ocampo"
54930.0,MXN,Granjas San Pablo,Tultitlán,México,"Granjas San Pablo, Tultitlán, México"
54930.0,MXN,Granjas San Pablo,Tultitlán,México,"Granjas San Pablo, Tultitlán, México"
7820.0,MXN,Aragón Inguarán,Gustavo A. Madero,Ciudad de México,"Aragón Inguarán, Gustavo A. Madero, Ciudad de México"
7820.0,MXN,Aragón Inguarán,Gustavo A. Madero,Ciudad de México,"Aragón Inguarán, Gustavo A. Madero, Ciudad de México"
7820.0,MXN,Aragón Inguarán,Gustavo A. Madero,Ciudad de México,"Aragón Inguarán, Gustavo A. Madero, Ciudad de México"
7820.0,MXN,Aragón Inguarán,Gustavo A. Madero,Ciudad de México,"Aragón Inguarán, Gustavo A. Madero, Ciudad de México"
7820.0,MXN,Aragón Inguarán,Gustavo A. Madero,Ciudad de México,"Aragón Inguarán, Gustavo A. Madero, Ciudad de México"
7820.0,MXN,Aragón Inguarán,Gustavo A. Madero,Ciudad de México,"Aragón Inguarán, Gustavo A. Madero, Ciudad de México"
56602.0,MXN,,,,
56602.0,MXN,,,,
11430.0,MXN,Pensil Norte,Miguel Hidalgo,Ciudad de México,"Pensil Norte, Miguel Hidalgo, Ciudad de México"
11430.0,MXN,Pensil Norte,Miguel Hidalgo,Ciudad de México,"Pensil Norte, Miguel Hidalgo, Ciudad de México"
30710.0,MXN,Burocrática,Tapachula,Chiapas,"Burocrática, Tapachula, Chiapas"
30710.0,MXN,Burocrática,Tapachula,Chiapas,"Burocrática, Tapachula, Chiapas"
42380.0,MXN,Bomi el Palmar,Tasquillo,Hidalgo,"Bomi el Palmar, Tasquillo, Hidalgo"
42380.0,MXN,Bomi el Palmar,Tasquillo,Hidalgo,"Bomi el Palmar, Tasquillo, Hidalgo"
42380.0,MXN,Bomi el Palmar,Tasquillo,Hidalgo,"Bomi el Palmar, Tasquillo, Hidalgo"
42380.0,MXN,Bomi el Palmar,Tasquillo,Hidalgo,"Bomi el Palmar, Tasquillo, Hidalgo"
96400,MXN,Coatzacoalcos Centro,Coatzacoalcos,Veracruz de Ignacio de la Llave,"Coatzacoalcos Centro, Coatzacoalcos, Veracruz de Ignacio de la Llave"
96400,MXN,Coatzacoalcos Centro,Coatzacoalcos,Veracruz de Ignacio de la Llave,"Coatzacoalcos Centro, Coatzacoalcos, Veracruz de Ignacio de la Llave"
96400,MXN,Coatzacoalcos Centro,Coatzacoalcos,Veracruz de Ignacio de la Llave,"Coatzacoalcos Centro, Coatzacoalcos, Veracruz de Ignacio de la Llave"
96400,MXN,Coatzacoalcos Centro,Coatzacoalcos,Veracruz de Ignacio de la Llave,"Coatzacoalcos Centro, Coatzacoalcos, Veracruz de Ignacio de la Llave"
98608,MXN,Campo Bravo,Guadalupe,Zacatecas,"Campo Bravo, Guadalupe, Zacatecas"
98608,MXN,Campo Bravo,Guadalupe,Zacatecas,"Campo Bravo, Guadalupe, Zacatecas"
98608,MXN,Campo Bravo,Guadalupe,Zacatecas,"Campo Bravo, Guadalupe, Zacatecas"
98608,MXN,Campo Bravo,Guadalupe,Zacatecas,"Campo Bravo, Guadalupe, Zacatecas"
54473,MXN,Campestre Liberación,Nicolás Romero,México,"Campestre Liberación, Nicolás Romero, México"
54473,MXN,Campestre Liberación,Nicolás Romero,México,"Campestre Liberación, Nicolás Romero, México"
54473,MXN,Campestre Liberación,Nicolás Romero,México,"Campestre Liberación, Nicolás Romero, México"
54473,MXN,Campestre Liberación,Nicolás Romero,México,"Campestre Liberación, Nicolás Romero, México"
90718,MXN,San Rafael Tenanyecac,Natívitas,Tlaxcala,"San Rafael Tenanyecac, Natívitas, Tlaxcala"
90718,MXN,San Rafael Tenanyecac,Natívitas,Tlaxcala,"San Rafael Tenanyecac, Natívitas, Tlaxcala"
86680,MXN,La Playita,Cunduacán,Tabasco,"La Playita, Cunduacán, Tabasco"
86680,MXN,La Playita,Cunduacán,Tabasco,"La Playita, Cunduacán, Tabasco"
75050,MXN,Nueva Esperanza,Tlachichuca,Puebla,"Nueva Esperanza, Tlachichuca, Puebla"
75050,MXN,Nueva Esperanza,Tlachichuca,Puebla,"Nueva Esperanza, Tlachichuca, Puebla"
24020,MXN,Residencial del Bosque,Campeche,Campeche,"Residencial del Bosque, Campeche, Campeche"
24020,MXN,Residencial del Bosque,Campeche,Campeche,"Residencial del Bosque, Campeche, Campeche"
54987,MXN,Hacienda Real de Tultepec,Tultepec,México,"Hacienda Real de Tultepec, Tultepec, México"
54987,MXN,Hacienda Real de Tultepec,Tultepec,México,"Hacienda Real de Tultepec, Tultepec, México"
12100,MXN,Cruztitla,Milpa Alta,Ciudad de México,"Cruztitla, Milpa Alta, Ciudad de México"
12100,MXN,Cruztitla,Milpa Alta,Ciudad de México,"Cruztitla, Milpa Alta, Ciudad de México"
50200,MXN,San Cristóbal Huichochitlán,Toluca,México,"San Cristóbal Huichochitlán, Toluca, México"
50200,MXN,San Cristóbal Huichochitlán,Toluca,México,"San Cristóbal Huichochitlán, Toluca, México"
50200,MXN,San Cristóbal Huichochitlán,Toluca,México,"San Cristóbal Huichochitlán, Toluca, México"
50200,MXN,San Cristóbal Huichochitlán,Toluca,México,"San Cristóbal Huichochitlán, Toluca, México"
86690,MXN,Torino,Cunduacán,Tabasco,"Torino, Cunduacán, Tabasco"
86690,MXN,Torino,Cunduacán,Tabasco,"Torino, Cunduacán, Tabasco"
4369,MXN,Pedregal de Santo Domingo,Coyoacán,Ciudad de México,"Pedregal de Santo Domingo, Coyoacán, Ciudad de México"
4369,MXN,Pedregal de Santo Domingo,Coyoacán,Ciudad de México,"Pedregal de Santo Domingo, Coyoacán, Ciudad de México"
53216,MXN,Santiago Tepatlaxco,Naucalpan de Juárez,México,"Santiago Tepatlaxco, Naucalpan de Juárez, México"
53216,MXN,Santiago Tepatlaxco,Naucalpan de Juárez,México,"Santiago Tepatlaxco, Naucalpan de Juárez, México"
86690,MXN,Torino,Cunduacán,Tabasco,"Torino, Cunduacán, Tabasco"
86690,MXN,Torino,Cunduacán,Tabasco,"Torino, Cunduacán, Tabasco"
53390,MXN,Lomas de Sotelo,Naucalpan de Juárez,México,"Lomas de Sotelo, Naucalpan de Juárez, México"
53390,MXN,Lomas de Sotelo,Naucalpan de Juárez,México,"Lomas de Sotelo, Naucalpan de Juárez, México"
53390,MXN,Lomas de Sotelo,Naucalpan de Juárez,México,"Lomas de Sotelo, Naucalpan de Juárez, México"
53390,MXN,Lomas de Sotelo,Naucalpan de Juárez,México,"Lomas de Sotelo, Naucalpan de Juárez, México"
54055,MXN,San Lucas Tepetlacalco,Tlalnepantla de Baz,México,"San Lucas Tepetlacalco, Tlalnepantla de Baz, México"
54055,MXN,San Lucas Tepetlacalco,Tlalnepantla de Baz,México,"San Lucas Tepetlacalco, Tlalnepantla de Baz, México"
29960,MXN,Balun Canan,Palenque,Chiapas,"Balun Canan, Palenque, Chiapas"
29960,MXN,Balun Canan,Palenque,Chiapas,"Balun Canan, Palenque, Chiapas"
37530,MXN,Cerrito de Jerez,León,Guanajuato,"Cerrito de Jerez, León, Guanajuato"
37530,MXN,Cerrito de Jerez,León,Guanajuato,"Cerrito de Jerez, León, Guanajuato"
78396,MXN,Estrella de Oriente,San Luis Potosí,San Luis Potosí,"Estrella de Oriente, San Luis Potosí, San Luis Potosí"
78396,MXN,Estrella de Oriente,San Luis Potosí,San Luis Potosí,"Estrella de Oriente, San Luis Potosí, San Luis Potosí"
78396,MXN,Estrella de Oriente,San Luis Potosí,San Luis Potosí,"Estrella de Oriente, San Luis Potosí, San Luis Potosí"
78396,MXN,Estrella de Oriente,San Luis Potosí,San Luis Potosí,"Estrella de Oriente, San Luis Potosí, San Luis Potosí"
78396,MXN,Estrella de Oriente,San Luis Potosí,San Luis Potosí,"Estrella de Oriente, San Luis Potosí, San Luis Potosí"
78396,MXN,Estrella de Oriente,San Luis Potosí,San Luis Potosí,"Estrella de Oriente, San Luis Potosí, San Luis Potosí"
91940,MXN,,,,
91940,MXN,,,,
75700,MXN,,,,
75700,MXN,,,,
42300,MXN,,,,
42300,MXN,,,,
36827,MXN,,,,
36827,MXN,,,,
36827,MXN,,,,
36827,MXN,,,,
03400,MXN,,,,
03400,MXN,,,,
03400,MXN,,,,
03400,MXN,,,,
39015,MXN,,,,
39015,MXN,,,,
77517,MXN,,,,
77517,MXN,,,,
42000,MXN,,,,
42000,MXN,,,,
14140,MXN,,,,
14140,MXN,,,,
14140,MXN,,,,
14140,MXN,,,,
42300,MXN,,,,
42300,MXN,,,,
50290,MXN,,,,
50290,MXN,,,,
57750,MXN,,,,
57750,MXN,,,,
57750,MXN,,,,
57750,MXN,,,,
62577,MXN,,,,
62577,MXN,,,,
56940,MXN,,,,
56940,MXN,,,,
72310,MXN,,,,
72310,MXN,,,,
72310,MXN,,,,
72310,MXN,,,,
53126,MXN,,,,
53126,MXN,,,,
43626,MXN,,,,
43626,MXN,,,,
07708,MXN,,,,
07708,MXN,,,,
42632,MXN,,,,
42632,MXN,,,,
55738,MXN,Arte y Publicidad Miguel Hidalgo,Coacalco de Berriozábal,México,"Arte y Publicidad Miguel Hidalgo, Coacalco de Berriozábal, México"
55738,MXN,Arte y Publicidad Miguel Hidalgo,Coacalco de Berriozábal,México,"Arte y Publicidad Miguel Hidalgo, Coacalco de Berriozábal, México"
50170,MXN,Héroes del 5 de Mayo,Toluca,México,"Héroes del 5 de Mayo, Toluca, México"
50170,MXN,Héroes del 5 de Mayo,Toluca,México,"Héroes del 5 de Mayo, Toluca, México"
50170,MXN,Héroes del 5 de Mayo,Toluca,México,"Héroes del 5 de Mayo, Toluca, México"
50170,MXN,Héroes del 5 de Mayo,Toluca,México,"Héroes del 5 de Mayo, Toluca, México"
72590,MXN,Arboledas de San Ignacio,Puebla,Puebla,"Arboledas de San Ignacio, Puebla, Puebla"
72590,MXN,Arboledas de San Ignacio,Puebla,Puebla,"Arboledas de San Ignacio, Puebla, Puebla"
91400,MXN,Almolonga,Naolinco,Veracruz de Ignacio de la Llave,"Almolonga, Naolinco, Veracruz de Ignacio de la Llave"
91400,MXN,Almolonga,Naolinco,Veracruz de Ignacio de la Llave,"Almolonga, Naolinco, Veracruz de Ignacio de la Llave"
7480,MXN,San Pedro El Chico,Gustavo A. Madero,Ciudad de México,"San Pedro El Chico, Gustavo A. Madero, Ciudad de México"
7480,MXN,San Pedro El Chico,Gustavo A. Madero,Ciudad de México,"San Pedro El Chico, Gustavo A. Madero, Ciudad de México"
7480,MXN,San Pedro El Chico,Gustavo A. Madero,Ciudad de México,"San Pedro El Chico, Gustavo A. Madero, Ciudad de México"
7480,MXN,San Pedro El Chico,Gustavo A. Madero,Ciudad de México,"San Pedro El Chico, Gustavo A. Madero, Ciudad de México"
88630,MXN,Altamira,Reynosa,Tamaulipas,"Altamira, Reynosa, Tamaulipas"
88630,MXN,Altamira,Reynosa,Tamaulipas,"Altamira, Reynosa, Tamaulipas"
55220,MXN,Jardines de San Gabriel,Ecatepec de Morelos,México,"Jardines de San Gabriel, Ecatepec de Morelos, México"
55220,MXN,Jardines de San Gabriel,Ecatepec de Morelos,México,"Jardines de San Gabriel, Ecatepec de Morelos, México"
55220,MXN,Jardines de San Gabriel,Ecatepec de Morelos,México,"Jardines de San Gabriel, Ecatepec de Morelos, México"
55220,MXN,Jardines de San Gabriel,Ecatepec de Morelos,México,"Jardines de San Gabriel, Ecatepec de Morelos, México"
62747,MXN,Araucaria,Cuautla,Morelos,"Araucaria, Cuautla, Morelos"
62747,MXN,Araucaria,Cuautla,Morelos,"Araucaria, Cuautla, Morelos"
86250,MXN,Buena Vista 2da. Sección,Centro,Tabasco,"Buena Vista 2da. Sección, Centro, Tabasco"
86250,MXN,Buena Vista 2da. Sección,Centro,Tabasco,"Buena Vista 2da. Sección, Centro, Tabasco"
62520,MXN,Xilotepec,Tepoztlán,Morelos,"Xilotepec, Tepoztlán, Morelos"
62520,MXN,Xilotepec,Tepoztlán,Morelos,"Xilotepec, Tepoztlán, Morelos"
14030,MXN,Isidro Fabela,Tlalpan,Ciudad de México,"Isidro Fabela, Tlalpan, Ciudad de México"
14030,MXN,Isidro Fabela,Tlalpan,Ciudad de México,"Isidro Fabela, Tlalpan, Ciudad de México"
14030,MXN,Isidro Fabela,Tlalpan,Ciudad de México,"Isidro Fabela, Tlalpan, Ciudad de México"
14030,MXN,Isidro Fabela,Tlalpan,Ciudad de México,"Isidro Fabela, Tlalpan, Ciudad de México"
42186,MXN,Loma Escondida,Mineral de la Reforma,Hidalgo,"Loma Escondida, Mineral de la Reforma, Hidalgo"
42186,MXN,Loma Escondida,Mineral de la Reforma,Hidalgo,"Loma Escondida, Mineral de la Reforma, Hidalgo"
44950,MXN,Jardines de La Cruz 1a. Sección,Guadalajara,Jalisco,"Jardines de La Cruz 1a. Sección, Guadalajara, Jalisco"
44950,MXN,Jardines de La Cruz 1a. Sección,Guadalajara,Jalisco,"Jardines de La Cruz 1a. Sección, Guadalajara, Jalisco"
72000,MXN,Centro,Puebla,Puebla,"Centro, Puebla, Puebla"
72000,MXN,Centro,Puebla,Puebla,"Centro, Puebla, Puebla"
72000,MXN,Centro,Puebla,Puebla,"Centro, Puebla, Puebla"
72000,MXN,Centro,Puebla,Puebla,"Centro, Puebla, Puebla"
97159,MXN,Máximo Ancona,Mérida,Yucatán,"Máximo Ancona, Mérida, Yucatán"
97159,MXN,Máximo Ancona,Mérida,Yucatán,"Máximo Ancona, Mérida, Yucatán"
97159,MXN,Máximo Ancona,Mérida,Yucatán,"Máximo Ancona, Mérida, Yucatán"
97159,MXN,Máximo Ancona,Mérida,Yucatán,"Máximo Ancona, Mérida, Yucatán"
42082,MXN,Paseos de la Plata,Pachuca de Soto,Hidalgo,"Paseos de la Plata, Pachuca de Soto, Hidalgo"
42082,MXN,Paseos de la Plata,Pachuca de Soto,Hidalgo,"Paseos de la Plata, Pachuca de Soto, Hidalgo"
42184,MXN,Rinconadas del Portezuelo,Mineral de la Reforma,Hidalgo,"Rinconadas del Portezuelo, Mineral de la Reforma, Hidalgo"
42184,MXN,Rinconadas del Portezuelo,Mineral de la Reforma,Hidalgo,"Rinconadas del Portezuelo, Mineral de la Reforma, Hidalgo"
43629,MXN,Jardines de Napateco,Tulancingo de Bravo,Hidalgo,"Jardines de Napateco, Tulancingo de Bravo, Hidalgo"
43629,MXN,Jardines de Napateco,Tulancingo de Bravo,Hidalgo,"Jardines de Napateco, Tulancingo de Bravo, Hidalgo"
42082,MXN,Paseos de la Plata,Pachuca de Soto,Hidalgo,"Paseos de la Plata, Pachuca de Soto, Hidalgo"
42082,MXN,Paseos de la Plata,Pachuca de Soto,Hidalgo,"Paseos de la Plata, Pachuca de Soto, Hidalgo"
47600,MXN,Tepatitlán de Morelos Centro,Tepatitlán de Morelos,Jalisco,"Tepatitlán de Morelos Centro, Tepatitlán de Morelos, Jalisco"
47600,MXN,Tepatitlán de Morelos Centro,Tepatitlán de Morelos,Jalisco,"Tepatitlán de Morelos Centro, Tepatitlán de Morelos, Jalisco"
47600,MXN,Tepatitlán de Morelos Centro,Tepatitlán de Morelos,Jalisco,"Tepatitlán de Morelos Centro, Tepatitlán de Morelos, Jalisco"
47600,MXN,Tepatitlán de Morelos Centro,Tepatitlán de Morelos,Jalisco,"Tepatitlán de Morelos Centro, Tepatitlán de Morelos, Jalisco"
64988,MXN,Sierra Escondida,Monterrey,Nuevo León,"Sierra Escondida, Monterrey, Nuevo León"
64988,MXN,Sierra Escondida,Monterrey,Nuevo León,"Sierra Escondida, Monterrey, Nuevo León"
73900,MXN,Huaxtla,Tlatlauquitepec,Puebla,"Huaxtla, Tlatlauquitepec, Puebla"
73900,MXN,Huaxtla,Tlatlauquitepec,Puebla,"Huaxtla, Tlatlauquitepec, Puebla"
97750,MXN,Tinum,Tinum,Yucatán,"Tinum, Tinum, Yucatán"
97750,MXN,Tinum,Tinum,Yucatán,"Tinum, Tinum, Yucatán"
30670,MXN,FOVISSSTE Guadalupe,Huehuetán,Chiapas,"FOVISSSTE Guadalupe, Huehuetán, Chiapas"
30670,MXN,FOVISSSTE Guadalupe,Huehuetán,Chiapas,"FOVISSSTE Guadalupe, Huehuetán, Chiapas"
86280,MXN,La Libertad,Centro,Tabasco,"La Libertad, Centro, Tabasco"
86280,MXN,La Libertad,Centro,Tabasco,"La Libertad, Centro, Tabasco"
12100,MXN,Cruztitla,Milpa Alta,Ciudad de México,"Cruztitla, Milpa Alta, Ciudad de México"
12100,MXN,Cruztitla,Milpa Alta,Ciudad de México,"Cruztitla, Milpa Alta, Ciudad de México"
63021,MXN,Adolfo López Mateos,Tepic,Nayarit,"Adolfo López Mateos, Tepic, Nayarit"
63021,MXN,Adolfo López Mateos,Tepic,Nayarit,"Adolfo López Mateos, Tepic, Nayarit"
29050,MXN,Acacia 2000,Tuxtla Gutiérrez,Chiapas,"Acacia 2000, Tuxtla Gutiérrez, Chiapas"
29050,MXN,Acacia 2000,Tuxtla Gutiérrez,Chiapas,"Acacia 2000, Tuxtla Gutiérrez, Chiapas"
29050,MXN,Acacia 2000,Tuxtla Gutiérrez,Chiapas,"Acacia 2000, Tuxtla Gutiérrez, Chiapas"
29050,MXN,Acacia 2000,Tuxtla Gutiérrez,Chiapas,"Acacia 2000, Tuxtla Gutiérrez, Chiapas"
68028,MXN,Dolores,Oaxaca de Juárez,Oaxaca,"Dolores, Oaxaca de Juárez, Oaxaca"
68028,MXN,Dolores,Oaxaca de Juárez,Oaxaca,"Dolores, Oaxaca de Juárez, Oaxaca"
68028,MXN,Dolores,Oaxaca de Juárez,Oaxaca,"Dolores, Oaxaca de Juárez, Oaxaca"
