Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3365-5427-8188-75191,"May 1, 2017",12:27:00 PM PDT,,Charge,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,X-BO,MX,,62770,MXN,15.00,1.000000,MXN,15.00
GPA.3365-5427-8188-75191,"May 1, 2017",12:27:00 PM PDT,,Google fee,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,X-BO,MX,,62770,MXN,-4.50,1.000000,MXN,-4.50
GPA.3373-3282-8109-80938,"May 3, 2017",8:58:35 AM PDT,,Charge,,Diseño columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,k7,MX,,37230,MXN,20.00,1.000000,MXN,20.00
GPA.3373-3282-8109-80938,"May 3, 2017",8:58:35 AM PDT,,Google fee,,Diseño columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,k7,MX,,37230,MXN,-6.00,1.000000,MXN,-6.00
GPA.3331-5342-5744-81326,"May 3, 2017",11:58:39 AM PDT,,Charge,,Diseño columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,zeroflte,MX,GTO,37530,MXN,20.00,1.000000,MXN,20.00
GPA.3331-5342-5744-81326,"May 3, 2017",11:58:39 AM PDT,,Google fee,,Diseño columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,zeroflte,MX,GTO,37530,MXN,-6.00,1.000000,MXN,-6.00
GPA.3315-5292-4397-84633,"May 5, 2017",8:23:05 PM PDT,,Charge,,Diseño columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,F3213,MX,,37330,MXN,20.00,1.000000,MXN,20.00
GPA.3315-5292-4397-84633,"May 5, 2017",8:23:05 PM PDT,,Google fee,,Diseño columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,F3213,MX,,37330,MXN,-6.00,1.000000,MXN,-6.00
GPA.3315-5292-4397-84633,"May 5, 2017",8:26:32 PM PDT,,Charge refund,Full,Diseño columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,F3213,MX,,37330,MXN,-20.00,1.000000,MXN,-20.00
GPA.3315-5292-4397-84633,"May 5, 2017",8:26:32 PM PDT,,Google fee refund,Full,Diseño columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,F3213,MX,,37330,MXN,6.00,1.000000,MXN,6.00
GPA.3321-9489-0971-25239,"May 5, 2017",8:28:14 PM PDT,,Charge,,Diseño columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,F3213,MX,,37330,MXN,20.00,1.000000,MXN,20.00
GPA.3321-9489-0971-25239,"May 5, 2017",8:28:14 PM PDT,,Google fee,,Diseño columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,F3213,MX,,37330,MXN,-6.00,1.000000,MXN,-6.00
GPA.3379-3830-1297-98301,"May 13, 2017",7:13:45 AM PDT,,Charge,,Diseño columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,noblelte,RW,,,USD,1.04,18.821000,MXN,19.57
GPA.3379-3830-1297-98301,"May 13, 2017",7:13:45 AM PDT,,Google fee,,Diseño columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,noblelte,RW,,,USD,-0.31,18.821000,MXN,-5.83
GPA.3374-4884-4328-65763,"May 13, 2017",2:14:58 PM PDT,,Charge,,Diseño columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,PIXI3_45_4G,MX,,38130,MXN,20.00,1.000000,MXN,20.00
GPA.3374-4884-4328-65763,"May 13, 2017",2:14:58 PM PDT,,Google fee,,Diseño columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,PIXI3_45_4G,MX,,38130,MXN,-6.00,1.000000,MXN,-6.00
GPA.3374-4884-4328-65763,"May 13, 2017",2:26:23 PM PDT,,Charge refund,Full,Diseño columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,PIXI3_45_4G,MX,,38130,MXN,-20.00,1.000000,MXN,-20.00
