Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3317-3974-1302-01006,"Nov 22, 2017",8:39:11 PM PST,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,nicklaus_f,MX,,86270,MXN,-5.10,1.000000,MXN,-5.10
GPA.3340-5067-9127-38854,"Nov 27, 2017",9:06:10 AM PST,,Charge,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,ZTE_BLADE_V0720,MX,,54120,MXN,15.00,1.000000,MXN,15.00
GPA.3340-5067-9127-38854,"Nov 27, 2017",9:06:10 AM PST,,Google fee,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,ZTE_BLADE_V0720,MX,,54120,MXN,-4.50,1.000000,MXN,-4.50
GPA.3320-2501-9031-81299,"Nov 27, 2017",9:11:59 AM PST,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,ZTE_BLADE_V0720,MX,,54120,MXN,17.00,1.000000,MXN,17.00
GPA.3320-2501-9031-81299,"Nov 27, 2017",9:11:59 AM PST,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,ZTE_BLADE_V0720,MX,,54120,MXN,-5.10,1.000000,MXN,-5.10
GPA.3312-2584-6874-53793,"Nov 27, 2017",7:54:21 PM PST,,Charge,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,athene,MX,,57000,MXN,15.00,1.000000,MXN,15.00
GPA.3312-2584-6874-53793,"Nov 27, 2017",7:54:21 PM PST,,Google fee,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,athene,MX,,57000,MXN,-4.50,1.000000,MXN,-4.50
GPA.3314-6337-1978-93096,"Nov 28, 2017",4:21:39 PM PST,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,athene,MX,,57000,MXN,17.00,1.000000,MXN,17.00
GPA.3314-6337-1978-93096,"Nov 28, 2017",4:21:39 PM PST,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,athene,MX,,57000,MXN,-5.10,1.000000,MXN,-5.10
GPA.3319-2905-5309-89482,"Nov 29, 2017",8:51:22 AM PST,,Charge,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,harpia,MX,,02110,MXN,15.00,1.000000,MXN,15.00
GPA.3319-2905-5309-89482,"Nov 29, 2017",8:51:22 AM PST,,Google fee,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,harpia,MX,,02110,MXN,-4.50,1.000000,MXN,-4.50
