Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3346-3911-7869-50953,"Oct 1, 2017",4:20:22 PM PDT,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,golden,MX,,34500,MXN,21.00,1.000000,MXN,21.00
GPA.3346-3911-7869-50953,"Oct 1, 2017",4:20:22 PM PDT,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,golden,MX,,34500,MXN,-6.30,1.000000,MXN,-6.30
GPA.3303-8793-6262-76004,"Oct 7, 2017",10:02:30 AM PDT,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,k5,MX,,42110,MXN,22.00,1.000000,MXN,22.00
GPA.3303-8793-6262-76004,"Oct 7, 2017",10:02:30 AM PDT,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,k5,MX,,42110,MXN,-6.60,1.000000,MXN,-6.60
GPA.3315-6229-4761-71644,"Oct 11, 2017",5:23:41 PM PDT,,Charge,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,lux,MX,,49340,MXN,18.00,1.000000,MXN,18.00
GPA.3315-6229-4761-71644,"Oct 11, 2017",5:23:41 PM PDT,,Google fee,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,lux,MX,,49340,MXN,-5.40,1.000000,MXN,-5.40
GPA.3335-6531-9747-76648,"Oct 18, 2017",5:25:05 PM PDT,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,a33g,MX,,43600,MXN,20.00,1.000000,MXN,20.00
GPA.3335-6531-9747-76648,"Oct 18, 2017",5:25:05 PM PDT,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,a33g,MX,,43600,MXN,-6.00,1.000000,MXN,-6.00
GPA.3378-8446-7997-56500,"Oct 19, 2017",6:08:04 AM PDT,,Charge,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,griffin,MX,QROO,77012,MXN,16.00,1.000000,MXN,16.00
GPA.3378-8446-7997-56500,"Oct 19, 2017",6:08:04 AM PDT,,Google fee,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,griffin,MX,QROO,77012,MXN,-4.80,1.000000,MXN,-4.80
GPA.3392-5057-2201-77086,"Oct 19, 2017",6:09:27 AM PDT,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,griffin,MX,QROO,77012,MXN,20.00,1.000000,MXN,20.00
GPA.3392-5057-2201-77086,"Oct 19, 2017",6:09:27 AM PDT,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,griffin,MX,QROO,77012,MXN,-6.00,1.000000,MXN,-6.00
GPA.3333-6848-0628-90446,"Oct 23, 2017",7:03:52 PM PDT,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,potter_n,MX,MEX,52500,MXN,19.00,1.000000,MXN,19.00
GPA.3333-6848-0628-90446,"Oct 23, 2017",7:03:52 PM PDT,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,potter_n,MX,MEX,52500,MXN,-5.70,1.000000,MXN,-5.70
GPA.3382-7091-7777-53242,"Oct 23, 2017",7:29:12 PM PDT,,Charge,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,grandpplte,MX,YUC,97144,MXN,16.00,1.000000,MXN,16.00
GPA.3382-7091-7777-53242,"Oct 23, 2017",7:29:12 PM PDT,,Google fee,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,grandpplte,MX,YUC,97144,MXN,-4.80,1.000000,MXN,-4.80
GPA.3368-7846-4449-70344,"Oct 29, 2017",9:09:46 PM PDT,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,kate,MX,,29950,MXN,17.00,1.000000,MXN,17.00
GPA.3368-7846-4449-70344,"Oct 29, 2017",9:09:46 PM PDT,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,kate,MX,,29950,MXN,-5.10,1.000000,MXN,-5.10
GPA.3357-6741-6869-40303,"Oct 29, 2017",9:10:40 PM PDT,,Charge,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,kate,MX,,29950,MXN,15.00,1.000000,MXN,15.00
GPA.3357-6741-6869-40303,"Oct 29, 2017",9:10:40 PM PDT,,Google fee,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,kate,MX,,29950,MXN,-4.50,1.000000,MXN,-4.50
