Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3317-1437-0549-07838,"Feb 2, 2019",6:12:02 AM PST,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,ghost,MX,,67254,MXN,24.00,1.000000,MXN,24.00
GPA.3317-1437-0549-07838,"Feb 2, 2019",6:12:02 AM PST,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,ghost,MX,,67254,MXN,-7.20,1.000000,MXN,-7.20
GPA.3317-1437-0549-07838,"Feb 2, 2019",6:20:52 AM PST,,Charge refund,Full,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,ghost,MX,,67254,MXN,-24.00,1.000000,MXN,-24.00
GPA.3317-1437-0549-07838,"Feb 2, 2019",6:20:52 AM PST,,Google fee refund,Full,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,ghost,MX,,67254,MXN,7.20,1.000000,MXN,7.20
GPA.3335-9828-8369-06628,"Feb 2, 2019",9:39:50 PM PST,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,Ilium_X520,MX,,91090,MXN,24.00,1.000000,MXN,24.00
GPA.3335-9828-8369-06628,"Feb 2, 2019",9:39:50 PM PST,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,Ilium_X520,MX,,91090,MXN,-7.20,1.000000,MXN,-7.20
GPA.3388-6167-2142-11567,"Feb 2, 2019",9:47:02 PM PST,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,Ilium_X520,MX,,91090,MXN,24.00,1.000000,MXN,24.00
GPA.3388-6167-2142-11567,"Feb 2, 2019",9:47:02 PM PST,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,Ilium_X520,MX,,91090,MXN,-7.20,1.000000,MXN,-7.20
GPA.3365-7976-8601-76193,"Feb 4, 2019",3:02:42 AM PST,,Charge,,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,A16C3H,ID,,,IDR,18000.00,0.001371,MXN,24.69
GPA.3365-7976-8601-76193,"Feb 4, 2019",3:02:42 AM PST,,Google fee,,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,A16C3H,ID,,,IDR,-5400.00,0.001371,MXN,-7.41
