Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3322-0346-6284-87874,"Apr 5, 2021",5:38:15 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,lancelot,MX,,42760,MXN,69.00,1.000000,MXN,69.00
GPA.3322-0346-6284-87874,"Apr 5, 2021",5:38:15 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,lancelot,MX,,42760,MXN,-20.70,1.000000,MXN,-20.70
GPA.3322-0346-6284-87874,"Apr 5, 2021",5:38:15 PM PDT,Mexico VAT,Tax,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,lancelot,MX,,42760,MXN,-3.31,1.000000,MXN,-3.31
GPA.3326-3413-7962-79819,"Apr 7, 2021",8:48:03 AM PDT,,Charge,,Construcción Compuesta OR - IMCA,com.ingenieriacivilmexico.luiscantero.disenodecolumnascompuestas,0,,a30,MX,,37230,MXN,5.00,1.000000,MXN,5.00
GPA.3326-3413-7962-79819,"Apr 7, 2021",8:48:03 AM PDT,,Google fee,,Construcción Compuesta OR - IMCA,com.ingenieriacivilmexico.luiscantero.disenodecolumnascompuestas,0,,a30,MX,,37230,MXN,-1.50,1.000000,MXN,-1.50
GPA.3326-3413-7962-79819,"Apr 7, 2021",8:48:03 AM PDT,Mexico VAT,Tax,,Construcción Compuesta OR - IMCA,com.ingenieriacivilmexico.luiscantero.disenodecolumnascompuestas,0,,a30,MX,,37230,MXN,-0.24,1.000000,MXN,-0.24
GPA.3367-6403-6870-69292,"Apr 7, 2021",2:01:06 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,Ilium_M5,MX,,55763,MXN,69.00,1.000000,MXN,69.00
GPA.3367-6403-6870-69292,"Apr 7, 2021",2:01:06 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,Ilium_M5,MX,,55763,MXN,-20.70,1.000000,MXN,-20.70
GPA.3367-6403-6870-69292,"Apr 7, 2021",2:01:06 PM PDT,Mexico VAT,Tax,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,Ilium_M5,MX,,55763,MXN,-3.32,1.000000,MXN,-3.32
GPA.3316-7202-2304-91488,"Apr 7, 2021",2:11:00 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,Ilium_M5,MX,,55763,MXN,69.00,1.000000,MXN,69.00
GPA.3316-7202-2304-91488,"Apr 7, 2021",2:11:00 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,Ilium_M5,MX,,55763,MXN,-20.70,1.000000,MXN,-20.70
GPA.3316-7202-2304-91488,"Apr 7, 2021",2:11:00 PM PDT,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,Ilium_M5,MX,,55763,MXN,-3.31,1.000000,MXN,-3.31
GPA.3346-1406-9115-03344,"Apr 9, 2021",8:53:19 AM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,a70q,MX,,69700,MXN,69.00,1.000000,MXN,69.00
GPA.3346-1406-9115-03344,"Apr 9, 2021",8:53:19 AM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,a70q,MX,,69700,MXN,-20.70,1.000000,MXN,-20.70
GPA.3346-1406-9115-03344,"Apr 9, 2021",8:53:19 AM PDT,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,a70q,MX,,69700,MXN,-3.31,1.000000,MXN,-3.31
GPA.3330-0947-8408-89187,"Apr 10, 2021",2:48:27 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,a5y17lte,PT,,6230-103,EUR,1.99,23.993000,MXN,47.75
GPA.3339-1416-0261-23355,"Apr 11, 2021",8:39:30 PM PDT,,Charge,,Construcción Compuesta OR - IMCA,com.ingenieriacivilmexico.luiscantero.disenodecolumnascompuestas,0,,a6plte,MX,,71600,MXN,5.00,1.000000,MXN,5.00
GPA.3339-1416-0261-23355,"Apr 11, 2021",8:39:30 PM PDT,,Google fee,,Construcción Compuesta OR - IMCA,com.ingenieriacivilmexico.luiscantero.disenodecolumnascompuestas,0,,a6plte,MX,,71600,MXN,-1.50,1.000000,MXN,-1.50
GPA.3339-1416-0261-23355,"Apr 11, 2021",8:39:30 PM PDT,Mexico VAT,Tax,,Construcción Compuesta OR - IMCA,com.ingenieriacivilmexico.luiscantero.disenodecolumnascompuestas,0,,a6plte,MX,,71600,MXN,-0.24,1.000000,MXN,-0.24
GPA.3365-2040-6283-43708,"Apr 14, 2021",2:37:25 PM PDT,,Charge,,Construcción Compuesta OR - IMCA,com.ingenieriacivilmexico.luiscantero.disenodecolumnascompuestas,0,,lima,MX,,90407,MXN,5.00,1.000000,MXN,5.00
GPA.3365-2040-6283-43708,"Apr 14, 2021",2:37:25 PM PDT,,Google fee,,Construcción Compuesta OR - IMCA,com.ingenieriacivilmexico.luiscantero.disenodecolumnascompuestas,0,,lima,MX,,90407,MXN,-1.50,1.000000,MXN,-1.50
GPA.3365-2040-6283-43708,"Apr 14, 2021",2:37:25 PM PDT,Mexico VAT,Tax,,Construcción Compuesta OR - IMCA,com.ingenieriacivilmexico.luiscantero.disenodecolumnascompuestas,0,,lima,MX,,90407,MXN,-0.24,1.000000,MXN,-0.24
GPA.3365-2040-6283-43708,"Apr 14, 2021",3:26:48 PM PDT,,Charge refund,Full,Construcción Compuesta OR - IMCA,com.ingenieriacivilmexico.luiscantero.disenodecolumnascompuestas,0,,lima,MX,,90407,MXN,-5.00,1.000000,MXN,-5.00
GPA.3365-2040-6283-43708,"Apr 14, 2021",3:26:48 PM PDT,,Google fee refund,Full,Construcción Compuesta OR - IMCA,com.ingenieriacivilmexico.luiscantero.disenodecolumnascompuestas,0,,lima,MX,,90407,MXN,1.50,1.000000,MXN,1.50
