Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3332-8731-0286-73383,"Mar 1, 2020",7:05:34 AM PST,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,P840F03,MX,,72080,MXN,36.00,1.000000,MXN,36.00
GPA.3332-8731-0286-73383,"Mar 1, 2020",7:05:34 AM PST,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,P840F03,MX,,72080,MXN,-10.80,1.000000,MXN,-10.80
GPA.3310-6973-3551-48999,"Mar 1, 2020",11:30:47 AM PST,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,P840F03,MX,,72080,MXN,36.00,1.000000,MXN,36.00
GPA.3310-6973-3551-48999,"Mar 1, 2020",11:30:47 AM PST,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,P840F03,MX,,72080,MXN,-10.80,1.000000,MXN,-10.80
GPA.3354-0019-5728-39083,"Mar 4, 2020",9:55:03 AM PST,,Charge,,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,ginkgo,MX,,14030,MXN,36.00,1.000000,MXN,36.00
GPA.3354-0019-5728-39083,"Mar 4, 2020",9:55:03 AM PST,,Google fee,,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,ginkgo,MX,,14030,MXN,-10.80,1.000000,MXN,-10.80
GPA.3381-8195-6275-90426,"Mar 5, 2020",5:32:50 PM PST,,Charge,,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,,MX,S.L.P.,79610,MXN,36.00,1.000000,MXN,36.00
GPA.3381-8195-6275-90426,"Mar 5, 2020",5:32:50 PM PST,,Google fee,,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,,MX,S.L.P.,79610,MXN,-10.80,1.000000,MXN,-10.80
GPA.3372-9493-3839-46877,"Mar 5, 2020",5:34:30 PM PST,,Charge,,Diseño de vigas reticulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.viga_reticular,0,,,MX,S.L.P.,79610,MXN,35.00,1.000000,MXN,35.00
GPA.3372-9493-3839-46877,"Mar 5, 2020",5:34:30 PM PST,,Google fee,,Diseño de vigas reticulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.viga_reticular,0,,,MX,S.L.P.,79610,MXN,-10.50,1.000000,MXN,-10.50
