Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3343-3137-1524-33855,"Sep 2, 2019",4:55:06 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,deen_sprout,MX,HGO.,42094,MXN,26.00,1.000000,MXN,26.00
GPA.3343-3137-1524-33855,"Sep 2, 2019",4:55:06 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,deen_sprout,MX,HGO.,42094,MXN,-7.80,1.000000,MXN,-7.80
GPA.3374-6814-3814-38760,"Sep 3, 2019",6:45:22 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,violet,MX,PUE.,72210,MXN,26.00,1.000000,MXN,26.00
GPA.3374-6814-3814-38760,"Sep 3, 2019",6:45:22 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,violet,MX,PUE.,72210,MXN,-7.80,1.000000,MXN,-7.80
GPA.3335-8262-4663-66268,"Sep 4, 2019",6:44:48 AM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,beyond2,MX,MICH.,61500,MXN,26.00,1.000000,MXN,26.00
GPA.3335-8262-4663-66268,"Sep 4, 2019",6:44:48 AM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,beyond2,MX,MICH.,61500,MXN,-7.80,1.000000,MXN,-7.80
GPA.3377-0217-6680-04129,"Sep 4, 2019",3:56:50 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,nash,MX,MÉX.,52179,MXN,26.00,1.000000,MXN,26.00
GPA.3377-0217-6680-04129,"Sep 4, 2019",3:56:50 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,nash,MX,MÉX.,52179,MXN,-7.80,1.000000,MXN,-7.80
GPA.3324-9910-5602-13348,"Sep 4, 2019",9:11:00 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,beyond2,MX,MICH.,61500,MXN,26.00,1.000000,MXN,26.00
GPA.3324-9910-5602-13348,"Sep 4, 2019",9:11:00 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,beyond2,MX,MICH.,61500,MXN,-7.80,1.000000,MXN,-7.80
GPA.3388-0666-9200-67620,"Sep 4, 2019",10:55:28 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,HWMAR,MX,,25220,MXN,26.00,1.000000,MXN,26.00
GPA.3388-0666-9200-67620,"Sep 4, 2019",10:55:28 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,HWMAR,MX,,25220,MXN,-7.80,1.000000,MXN,-7.80
GPA.3379-0313-5921-32862,"Sep 4, 2019",10:56:23 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,HWMAR,MX,,25220,MXN,26.00,1.000000,MXN,26.00
GPA.3379-0313-5921-32862,"Sep 4, 2019",10:56:23 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,HWMAR,MX,,25220,MXN,-7.80,1.000000,MXN,-7.80
GPA.3324-9598-6425-93311,"Sep 5, 2019",12:44:33 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,HWMRD-M1,MX,,97174,MXN,26.00,1.000000,MXN,26.00
GPA.3324-9598-6425-93311,"Sep 5, 2019",12:44:33 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,HWMRD-M1,MX,,97174,MXN,-7.80,1.000000,MXN,-7.80
GPA.3320-3397-9786-72940,"Sep 6, 2019",8:44:52 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,athene_f,MX,,56580,MXN,26.00,1.000000,MXN,26.00
GPA.3320-3397-9786-72940,"Sep 6, 2019",8:44:52 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,athene_f,MX,,56580,MXN,-7.80,1.000000,MXN,-7.80
GPA.3375-4542-7531-12186,"Sep 6, 2019",8:45:14 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,athene_f,MX,,56580,MXN,26.00,1.000000,MXN,26.00
GPA.3375-4542-7531-12186,"Sep 6, 2019",8:45:14 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,athene_f,MX,,56580,MXN,-7.80,1.000000,MXN,-7.80
GPA.3352-4520-7750-27175,"Sep 7, 2019",1:04:34 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,HWMRD-M1,MX,,97174,MXN,26.00,1.000000,MXN,26.00
GPA.3352-4520-7750-27175,"Sep 7, 2019",1:04:34 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,HWMRD-M1,MX,,97174,MXN,-7.80,1.000000,MXN,-7.80
GPA.3333-7122-9292-91857,"Sep 7, 2019",4:15:37 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,a7y17lte,MX,PUE.,75880,MXN,26.00,1.000000,MXN,26.00
GPA.3333-7122-9292-91857,"Sep 7, 2019",4:15:37 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,a7y17lte,MX,PUE.,75880,MXN,-7.80,1.000000,MXN,-7.80
GPA.3344-7971-1253-13743,"Sep 7, 2019",4:34:09 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,a7y17lte,MX,PUE.,75880,MXN,26.00,1.000000,MXN,26.00
GPA.3344-7971-1253-13743,"Sep 7, 2019",4:34:09 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,a7y17lte,MX,PUE.,75880,MXN,-7.80,1.000000,MXN,-7.80
