Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3340-5635-3855-20121,"Oct 1, 2018",2:32:51 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,lv3,MX,,55738,MXN,24.00,1.000000,MXN,24.00
GPA.3340-5635-3855-20121,"Oct 1, 2018",2:32:51 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,lv3,MX,,55738,MXN,-7.20,1.000000,MXN,-7.20
GPA.3357-1511-1725-92722,"Oct 2, 2018",6:52:01 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,hero2qltespr,MX,,50170,MXN,24.00,1.000000,MXN,24.00
GPA.3357-1511-1725-92722,"Oct 2, 2018",6:52:01 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,hero2qltespr,MX,,50170,MXN,-7.20,1.000000,MXN,-7.20
GPA.3357-1511-1725-92722,"Oct 2, 2018",6:55:49 PM PDT,,Charge refund,Full,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,hero2qltespr,MX,,50170,MXN,-24.00,1.000000,MXN,-24.00
GPA.3357-1511-1725-92722,"Oct 2, 2018",6:55:49 PM PDT,,Google fee refund,Full,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,hero2qltespr,MX,,50170,MXN,7.20,1.000000,MXN,7.20
GPA.3395-4500-4383-26469,"Oct 4, 2018",9:15:21 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,santoni,MX,,72590,MXN,24.00,1.000000,MXN,24.00
GPA.3395-4500-4383-26469,"Oct 4, 2018",9:15:21 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,santoni,MX,,72590,MXN,-7.20,1.000000,MXN,-7.20
GPA.3393-5286-9331-58270,"Oct 6, 2018",9:27:23 AM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,payton,MX,,91400,MXN,24.00,1.000000,MXN,24.00
GPA.3393-5286-9331-58270,"Oct 6, 2018",9:27:23 AM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,payton,MX,,91400,MXN,-7.20,1.000000,MXN,-7.20
GPA.3319-7578-3320-57300,"Oct 7, 2018",5:09:28 AM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,starqltechn,MX,,07480,MXN,24.00,1.000000,MXN,24.00
GPA.3319-7578-3320-57300,"Oct 7, 2018",5:09:28 AM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,starqltechn,MX,,07480,MXN,-7.20,1.000000,MXN,-7.20
GPA.3361-8594-6080-40377,"Oct 7, 2018",5:16:54 AM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,starqltechn,MX,,07480,MXN,24.00,1.000000,MXN,24.00
