Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3394-5559-1326-47603,"Jun 2, 2021",1:00:05 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,a6plte,MX,,71600,MXN,75.00,1.000000,MXN,75.00
GPA.3394-5559-1326-47603,"Jun 2, 2021",1:00:05 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,a6plte,MX,,71600,MXN,-22.50,1.000000,MXN,-22.50
GPA.3394-5559-1326-47603,"Jun 2, 2021",1:00:05 PM PDT,Mexico VAT,Tax,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,a6plte,MX,,71600,MXN,-3.60,1.000000,MXN,-3.60
GPA.3372-0134-4628-83901,"Jun 4, 2021",8:22:06 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,ginkgo,MX,CDMX,08500,MXN,75.00,1.000000,MXN,75.00
GPA.3372-0134-4628-83901,"Jun 4, 2021",8:22:06 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,ginkgo,MX,CDMX,08500,MXN,-22.50,1.000000,MXN,-22.50
GPA.3372-0134-4628-83901,"Jun 4, 2021",8:22:06 PM PDT,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,ginkgo,MX,CDMX,08500,MXN,-3.60,1.000000,MXN,-3.60
GPA.3311-6203-1144-15887,"Jun 6, 2021",2:18:06 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,HWYAL,MX,,54949,MXN,75.00,1.000000,MXN,75.00
GPA.3311-6203-1144-15887,"Jun 6, 2021",2:18:06 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,HWYAL,MX,,54949,MXN,-22.50,1.000000,MXN,-22.50
GPA.3311-6203-1144-15887,"Jun 6, 2021",2:18:06 PM PDT,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,HWYAL,MX,,54949,MXN,-3.60,1.000000,MXN,-3.60
GPA.3336-5723-4596-29191,"Jun 11, 2021",10:48:49 AM PDT,,Charge,,Construcción Compuesta OR - IMCA,com.ingenieriacivilmexico.luiscantero.disenodecolumnascompuestas,0,,gts4lvwifi,CO,BOGOTÁ,111211,COP,14000.00,0.005514,MXN,77.19
GPA.3336-5723-4596-29191,"Jun 11, 2021",10:48:49 AM PDT,,Google fee,,Construcción Compuesta OR - IMCA,com.ingenieriacivilmexico.luiscantero.disenodecolumnascompuestas,0,,gts4lvwifi,CO,BOGOTÁ,111211,COP,-4200.00,0.005514,MXN,-23.16
GPA.3336-5723-4596-29191,"Jun 11, 2021",10:48:49 AM PDT,Mexico VAT,Tax,,Construcción Compuesta OR - IMCA,com.ingenieriacivilmexico.luiscantero.disenodecolumnascompuestas,0,,gts4lvwifi,CO,BOGOTÁ,111211,MXN,-3.71,1.000000,MXN,-3.71
GPA.3364-6450-5087-46006,"Jun 14, 2021",2:28:16 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,on5xelte,BR,SC,88085260,BRL,19.99,3.935300,MXN,78.67
GPA.3364-6450-5087-46006,"Jun 14, 2021",2:28:16 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,on5xelte,BR,SC,88085260,BRL,-6.00,3.935300,MXN,-23.61
GPA.3364-6450-5087-46006,"Jun 14, 2021",2:28:16 PM PDT,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,on5xelte,BR,SC,88085260,MXN,-3.77,1.000000,MXN,-3.77
GPA.3364-6450-5087-46006,"Jun 14, 2021",2:28:16 PM PDT,Brazil CIDE Withholding Tax,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,on5xelte,BR,SC,88085260,MXN,2.36,1.000000,MXN,2.36
GPA.3364-6450-5087-46006,"Jun 14, 2021",2:28:16 PM PDT,Brazil CIDE Withholding Tax,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,on5xelte,BR,SC,88085260,MXN,-7.87,1.000000,MXN,-7.87
GPA.3364-6450-5087-46006,"Jun 14, 2021",2:28:16 PM PDT,Brazil IRRF Withholding Tax,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,on5xelte,BR,SC,88085260,MXN,-11.80,1.000000,MXN,-11.80
GPA.3364-6450-5087-46006,"Jun 14, 2021",2:28:16 PM PDT,Brazil IRRF Withholding Tax,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,on5xelte,BR,SC,88085260,MXN,3.54,1.000000,MXN,3.54
GPA.3345-4115-7862-29962,"Jun 18, 2021",6:03:47 AM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,dream2lte,ES,BURGOS,09200,EUR,2.14,24.292000,MXN,51.98
GPA.3346-8925-3073-27166,"Jun 18, 2021",3:14:07 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,j7velte,MX,,72000,MXN,75.00,1.000000,MXN,75.00
GPA.3346-8925-3073-27166,"Jun 18, 2021",3:14:07 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,j7velte,MX,,72000,MXN,-22.50,1.000000,MXN,-22.50
GPA.3346-8925-3073-27166,"Jun 18, 2021",3:14:07 PM PDT,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,j7velte,MX,,72000,MXN,-3.60,1.000000,MXN,-3.60
GPA.3351-0190-6811-63627,"Jun 19, 2021",5:38:06 AM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,grus,EC,,,USD,3.99,20.659000,MXN,82.43
GPA.3351-0190-6811-63627,"Jun 19, 2021",5:38:06 AM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,grus,EC,,,USD,-1.20,20.659000,MXN,-24.79
GPA.3351-0190-6811-63627,"Jun 19, 2021",5:38:06 AM PDT,Mexico VAT,Tax,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,grus,EC,,,MXN,-3.97,1.000000,MXN,-3.97
GPA.3356-8343-4580-66169,"Jun 19, 2021",11:45:20 AM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,,ES,BURGOS,09200,EUR,2.14,24.510000,MXN,52.45
GPA.3361-6602-6950-28047,"Jun 21, 2021",11:46:33 AM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,HWMAR,MX,,47670,MXN,75.00,1.000000,MXN,75.00
GPA.3361-6602-6950-28047,"Jun 21, 2021",11:46:33 AM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,HWMAR,MX,,47670,MXN,-22.50,1.000000,MXN,-22.50
GPA.3361-6602-6950-28047,"Jun 21, 2021",11:46:33 AM PDT,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,HWMAR,MX,,47670,MXN,-3.60,1.000000,MXN,-3.60
GPA.3345-5082-0996-79890,"Jun 21, 2021",1:47:59 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,evert_nt,UY,RIVERA,40000,USD,3.63,20.488000,MXN,74.37
GPA.3345-5082-0996-79890,"Jun 21, 2021",1:47:59 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,evert_nt,UY,RIVERA,40000,USD,-1.09,20.488000,MXN,-22.33
GPA.3345-5082-0996-79890,"Jun 21, 2021",1:47:59 PM PDT,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,evert_nt,UY,RIVERA,40000,MXN,-3.57,1.000000,MXN,-3.57
GPA.3327-8059-0700-60948,"Jun 26, 2021",11:21:41 AM PDT,,Charge,,Diseño de vigas reticulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.viga_reticular,0,,evert_n,MX,,54769,MXN,75.00,1.000000,MXN,75.00
GPA.3327-8059-0700-60948,"Jun 26, 2021",11:21:41 AM PDT,,Google fee,,Diseño de vigas reticulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.viga_reticular,0,,evert_n,MX,,54769,MXN,-22.50,1.000000,MXN,-22.50
GPA.3327-8059-0700-60948,"Jun 26, 2021",11:21:41 AM PDT,Mexico VAT,Tax,,Diseño de vigas reticulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.viga_reticular,0,,evert_n,MX,,54769,MXN,-3.60,1.000000,MXN,-3.60
