Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3327-9722-6579-77112,"Dec 1, 2017",6:06:51 AM PST,,Charge,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,j5xnlte,ES,SANTA CRUZ DE TENERIFE,38600,EUR,0.65,22.206000,MXN,14.43
GPA.3327-9722-6579-77112,"Dec 1, 2017",6:06:51 AM PST,,Google fee,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,j5xnlte,ES,SANTA CRUZ DE TENERIFE,38600,EUR,-0.20,22.206000,MXN,-4.44
GPA.3372-6258-6514-22276,"Dec 2, 2017",8:01:11 AM PST,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,a3lte,PE,,,PEN,2.89,5.760600,MXN,16.65
GPA.3372-6258-6514-22276,"Dec 2, 2017",8:01:11 AM PST,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,a3lte,PE,,,PEN,-0.87,5.760600,MXN,-5.01
GPA.3372-6258-6514-22276,"Dec 2, 2017",8:11:23 AM PST,,Charge refund,Full,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,a3lte,PE,,,PEN,-2.89,5.760600,MXN,-16.65
GPA.3372-6258-6514-22276,"Dec 2, 2017",8:11:23 AM PST,,Google fee refund,Full,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,a3lte,PE,,,PEN,0.87,5.760600,MXN,5.01
GPA.3300-6260-1607-85913,"Dec 5, 2017",3:42:48 AM PST,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,potter_n,MX,QRO,76806,MXN,17.00,1.000000,MXN,17.00
GPA.3300-6260-1607-85913,"Dec 5, 2017",3:42:48 AM PST,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,potter_n,MX,QRO,76806,MXN,-5.10,1.000000,MXN,-5.10
GPA.3398-8905-9667-94842,"Dec 10, 2017",5:52:35 AM PST,,Charge,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,a3lte,PE,,,PEN,2.99,5.850600,MXN,17.49
GPA.3398-8905-9667-94842,"Dec 10, 2017",5:52:35 AM PST,,Google fee,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,a3lte,PE,,,PEN,-0.90,5.850600,MXN,-5.27
GPA.3398-8905-9667-94842,"Dec 10, 2017",5:59:27 AM PST,,Charge refund,Full,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,a3lte,PE,,,PEN,-2.99,5.850600,MXN,-17.49
GPA.3398-8905-9667-94842,"Dec 10, 2017",5:59:27 AM PST,,Google fee refund,Full,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,a3lte,PE,,,PEN,0.90,5.850600,MXN,5.27
GPA.3305-2056-9523-12513,"Dec 10, 2017",7:27:38 AM PST,,Charge,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,a5xelte,MX,,36900,MXN,17.00,1.000000,MXN,17.00
GPA.3305-2056-9523-12513,"Dec 10, 2017",7:27:38 AM PST,,Google fee,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,a5xelte,MX,,36900,MXN,-5.10,1.000000,MXN,-5.10
GPA.3307-5996-3160-33456,"Dec 10, 2017",7:29:06 AM PST,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,a5xelte,MX,,36900,MXN,17.00,1.000000,MXN,17.00
GPA.3307-5996-3160-33456,"Dec 10, 2017",7:29:06 AM PST,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,a5xelte,MX,,36900,MXN,-5.10,1.000000,MXN,-5.10
GPA.3303-3756-4206-91680,"Dec 11, 2017",11:08:04 AM PST,,Charge,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,athene,MX,TAB,86270,MXN,17.00,1.000000,MXN,17.00
GPA.3303-3756-4206-91680,"Dec 11, 2017",11:08:04 AM PST,,Google fee,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,athene,MX,TAB,86270,MXN,-5.10,1.000000,MXN,-5.10
GPA.3353-2844-9084-73850,"Dec 11, 2017",11:08:22 AM PST,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,athene,MX,TAB,86270,MXN,17.00,1.000000,MXN,17.00
GPA.3353-2844-9084-73850,"Dec 11, 2017",11:08:22 AM PST,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,athene,MX,TAB,86270,MXN,-5.10,1.000000,MXN,-5.10
GPA.3391-4029-3089-02593,"Dec 11, 2017",6:56:25 PM PST,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,athene_f,MX,,36513,MXN,17.00,1.000000,MXN,17.00
GPA.3391-4029-3089-02593,"Dec 11, 2017",6:56:25 PM PST,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,athene_f,MX,,36513,MXN,-5.10,1.000000,MXN,-5.10
GPA.3340-5188-1328-29390,"Dec 11, 2017",6:56:53 PM PST,,Charge,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,athene_f,MX,,36513,MXN,17.00,1.000000,MXN,17.00
GPA.3340-5188-1328-29390,"Dec 11, 2017",6:56:53 PM PST,,Google fee,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,athene_f,MX,,36513,MXN,-5.10,1.000000,MXN,-5.10
GPA.3306-2759-0390-63342,"Dec 13, 2017",9:28:42 PM PST,,Charge,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,j7y17lte,MX,,23096,MXN,17.00,1.000000,MXN,17.00
GPA.3306-2759-0390-63342,"Dec 13, 2017",9:28:42 PM PST,,Google fee,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,j7y17lte,MX,,23096,MXN,-5.10,1.000000,MXN,-5.10
GPA.3335-3145-1718-79812,"Dec 13, 2017",9:35:21 PM PST,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,j7y17lte,MX,,23096,MXN,17.00,1.000000,MXN,17.00
GPA.3335-3145-1718-79812,"Dec 13, 2017",9:35:21 PM PST,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,j7y17lte,MX,,23096,MXN,-5.10,1.000000,MXN,-5.10
GPA.3319-1135-9120-60589,"Dec 14, 2017",11:37:14 PM PST,,Charge,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,cedric,MX,,75490,MXN,17.00,1.000000,MXN,17.00
GPA.3319-1135-9120-60589,"Dec 14, 2017",11:37:14 PM PST,,Google fee,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,cedric,MX,,75490,MXN,-5.10,1.000000,MXN,-5.10
GPA.3373-5762-9725-14595,"Dec 15, 2017",2:28:15 AM PST,,Charge,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,Blade_L3_Plus,MX,,04369,MXN,17.00,1.000000,MXN,17.00
GPA.3373-5762-9725-14595,"Dec 15, 2017",2:28:15 AM PST,,Google fee,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,Blade_L3_Plus,MX,,04369,MXN,-5.10,1.000000,MXN,-5.10
GPA.3304-4358-3649-78535,"Dec 16, 2017",9:46:24 AM PST,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,athene_f,MX,,24040,MXN,17.00,1.000000,MXN,17.00
GPA.3304-4358-3649-78535,"Dec 16, 2017",9:46:24 AM PST,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,athene_f,MX,,24040,MXN,-5.10,1.000000,MXN,-5.10
GPA.3342-0881-7105-24904,"Dec 16, 2017",9:47:14 AM PST,,Charge,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,athene_f,MX,,24040,MXN,17.00,1.000000,MXN,17.00
GPA.3342-0881-7105-24904,"Dec 16, 2017",9:47:14 AM PST,,Google fee,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,athene_f,MX,,24040,MXN,-5.10,1.000000,MXN,-5.10
GPA.3356-0181-0514-68084,"Dec 16, 2017",5:15:14 PM PST,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,addison,MX,,89515,MXN,17.00,1.000000,MXN,17.00
GPA.3356-0181-0514-68084,"Dec 16, 2017",5:15:14 PM PST,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,addison,MX,,89515,MXN,-5.10,1.000000,MXN,-5.10
GPA.3369-5994-9950-59902,"Dec 16, 2017",8:13:19 PM PST,,Charge,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,greatlte,MX,,73900,MXN,17.00,1.000000,MXN,17.00
GPA.3369-5994-9950-59902,"Dec 16, 2017",8:13:19 PM PST,,Google fee,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,greatlte,MX,,73900,MXN,-5.10,1.000000,MXN,-5.10
GPA.3396-7085-5923-68069,"Dec 17, 2017",11:59:41 AM PST,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,dreamlte,MX,,34220,MXN,17.00,1.000000,MXN,17.00
GPA.3396-7085-5923-68069,"Dec 17, 2017",11:59:41 AM PST,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,dreamlte,MX,,34220,MXN,-5.10,1.000000,MXN,-5.10
GPA.3333-6011-8378-73440,"Dec 17, 2017",8:22:20 PM PST,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,greatlte,MX,,73900,MXN,17.00,1.000000,MXN,17.00
GPA.3333-6011-8378-73440,"Dec 17, 2017",8:22:20 PM PST,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,greatlte,MX,,73900,MXN,-5.10,1.000000,MXN,-5.10
GPA.3360-1815-1413-41913,"Dec 18, 2017",11:35:26 AM PST,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,F3113,MX,,46730,MXN,18.00,1.000000,MXN,18.00
GPA.3360-1815-1413-41913,"Dec 18, 2017",11:35:26 AM PST,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,F3113,MX,,46730,MXN,-5.40,1.000000,MXN,-5.40
GPA.3396-0460-9891-81274,"Dec 18, 2017",3:32:37 PM PST,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,falcon_umts,PE,,,PEN,3.19,5.814500,MXN,18.55
GPA.3396-0460-9891-81274,"Dec 18, 2017",3:32:37 PM PST,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,falcon_umts,PE,,,PEN,-0.96,5.814500,MXN,-5.58
GPA.3378-0940-7494-10648,"Dec 18, 2017",3:55:51 PM PST,,Charge,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,falcon_umts,PE,,,PEN,3.19,5.814500,MXN,18.55
GPA.3378-0940-7494-10648,"Dec 18, 2017",3:55:51 PM PST,,Google fee,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,falcon_umts,PE,,,PEN,-0.96,5.814500,MXN,-5.58
GPA.3389-7996-6926-75705,"Dec 18, 2017",8:06:16 PM PST,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,HWPRA-H,MX,,94300,MXN,18.00,1.000000,MXN,18.00
GPA.3389-7996-6926-75705,"Dec 18, 2017",8:06:16 PM PST,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,HWPRA-H,MX,,94300,MXN,-5.40,1.000000,MXN,-5.40
GPA.3312-2673-0768-11812,"Dec 19, 2017",8:37:32 AM PST,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,titan_umts,MX,,75700,MXN,19.00,1.000000,MXN,19.00
GPA.3312-2673-0768-11812,"Dec 19, 2017",8:37:32 AM PST,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,titan_umts,MX,,75700,MXN,-5.70,1.000000,MXN,-5.70
GPA.3340-2202-6862-46212,"Dec 19, 2017",8:42:31 AM PST,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,harpia,MX,VER,96400,MXN,19.00,1.000000,MXN,19.00
GPA.3340-2202-6862-46212,"Dec 19, 2017",8:42:31 AM PST,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,harpia,MX,VER,96400,MXN,-5.70,1.000000,MXN,-5.70
GPA.3315-5128-6949-37738,"Dec 19, 2017",8:44:56 AM PST,,Charge,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,titan_umts,MX,,75700,MXN,19.00,1.000000,MXN,19.00
GPA.3315-5128-6949-37738,"Dec 19, 2017",8:44:56 AM PST,,Google fee,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,titan_umts,MX,,75700,MXN,-5.70,1.000000,MXN,-5.70
GPA.3367-8453-6807-40536,"Dec 20, 2017",8:48:26 AM PST,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,hero2lte,MX,,54750,MXN,19.00,1.000000,MXN,19.00
GPA.3367-8453-6807-40536,"Dec 20, 2017",8:48:26 AM PST,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,hero2lte,MX,,54750,MXN,-5.70,1.000000,MXN,-5.70
GPA.3361-2547-8433-62819,"Dec 20, 2017",8:52:47 AM PST,,Charge,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,hero2lte,MX,,54750,MXN,19.00,1.000000,MXN,19.00
GPA.3361-2547-8433-62819,"Dec 20, 2017",8:52:47 AM PST,,Google fee,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,hero2lte,MX,,54750,MXN,-5.70,1.000000,MXN,-5.70
GPA.3374-5507-5392-37470,"Dec 20, 2017",10:03:50 PM PST,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,HWWAS-H,MX,,94733,MXN,19.00,1.000000,MXN,19.00
GPA.3374-5507-5392-37470,"Dec 20, 2017",10:03:50 PM PST,,Google fee,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,HWWAS-H,MX,,94733,MXN,-5.70,1.000000,MXN,-5.70
GPA.3394-2318-0102-36356,"Dec 21, 2017",12:58:29 PM PST,,Charge,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,SM-N935F,MX,,28984,MXN,19.00,1.000000,MXN,19.00
GPA.3394-2318-0102-36356,"Dec 21, 2017",12:58:29 PM PST,,Google fee,,Diseño de vigas NTC - DF 2004,com.vigas.luiscantero.disenodevigasmexico,0,,SM-N935F,MX,,28984,MXN,-5.70,1.000000,MXN,-5.70
GPA.3368-8324-0341-81317,"Dec 21, 2017",1:04:06 PM PST,,Charge,,Diseño de columnas NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,SM-N935F,MX,,28984,MXN,19.00,1.000000,MXN,19.00
