Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3327-7951-9415-12303,"Aug 1, 2020",7:30:49 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,HWSTK-HF,MX,MÉX.,50486,MXN,39.00,1.000000,MXN,39.00
GPA.3327-7951-9415-12303,"Aug 1, 2020",7:30:49 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,HWSTK-HF,MX,MÉX.,50486,MXN,-11.70,1.000000,MXN,-11.70
GPA.3327-7951-9415-12303,"Aug 1, 2020",7:30:49 PM PDT,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,HWSTK-HF,MX,MÉX.,50486,MXN,-1.87,1.000000,MXN,-1.87
GPA.3302-7470-9970-46425,"Aug 4, 2020",9:07:06 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,greatqlteue,MX,,22000,MXN,39.00,1.000000,MXN,39.00
GPA.3302-7470-9970-46425,"Aug 4, 2020",9:07:06 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,greatqlteue,MX,,22000,MXN,-11.70,1.000000,MXN,-11.70
GPA.3302-7470-9970-46425,"Aug 4, 2020",9:07:06 PM PDT,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,greatqlteue,MX,,22000,MXN,-1.88,1.000000,MXN,-1.88
GPA.3308-8904-7972-60921,"Aug 4, 2020",9:07:52 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,greatqlteue,MX,,22000,MXN,39.00,1.000000,MXN,39.00
GPA.3308-8904-7972-60921,"Aug 4, 2020",9:07:52 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,greatqlteue,MX,,22000,MXN,-11.70,1.000000,MXN,-11.70
GPA.3308-8904-7972-60921,"Aug 4, 2020",9:07:52 PM PDT,Mexico VAT,Tax,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,greatqlteue,MX,,22000,MXN,-1.87,1.000000,MXN,-1.87
GPA.3330-4546-7418-28311,"Aug 5, 2020",8:59:24 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,lavender,MX,CAMP.,24023,MXN,39.00,1.000000,MXN,39.00
GPA.3330-4546-7418-28311,"Aug 5, 2020",8:59:24 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,lavender,MX,CAMP.,24023,MXN,-11.70,1.000000,MXN,-11.70
GPA.3330-4546-7418-28311,"Aug 5, 2020",8:59:24 PM PDT,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,lavender,MX,CAMP.,24023,MXN,-1.87,1.000000,MXN,-1.87
GPA.3345-3170-5092-48941,"Aug 6, 2020",1:58:31 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,a51,MX,,41304,MXN,39.00,1.000000,MXN,39.00
GPA.3345-3170-5092-48941,"Aug 6, 2020",1:58:31 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,a51,MX,,41304,MXN,-11.70,1.000000,MXN,-11.70
GPA.3345-3170-5092-48941,"Aug 6, 2020",1:58:31 PM PDT,Mexico VAT,Tax,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,a51,MX,,41304,MXN,-1.87,1.000000,MXN,-1.87
GPA.3332-2306-1402-06472,"Aug 7, 2020",3:36:55 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,ginkgo,CO,,,COP,6500.00,0.005964,MXN,38.76
GPA.3332-2306-1402-06472,"Aug 7, 2020",3:36:55 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,ginkgo,CO,,,COP,-1950.00,0.005964,MXN,-11.63
GPA.3332-2306-1402-06472,"Aug 7, 2020",3:36:55 PM PDT,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,ginkgo,CO,,,MXN,-1.86,1.000000,MXN,-1.86
GPA.3321-1333-1132-54660,"Aug 10, 2020",9:31:35 AM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,lake_n,MX,,80180,MXN,39.00,1.000000,MXN,39.00
GPA.3321-1333-1132-54660,"Aug 10, 2020",9:31:35 AM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,lake_n,MX,,80180,MXN,-11.70,1.000000,MXN,-11.70
GPA.3321-1333-1132-54660,"Aug 10, 2020",9:31:35 AM PDT,Mexico VAT,Tax,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,lake_n,MX,,80180,MXN,-1.87,1.000000,MXN,-1.87
GPA.3335-2489-9845-05500,"Aug 11, 2020",8:06:17 AM PDT,,Charge,,Diseño de vigas reticulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.viga_reticular,0,,HydrogenONE,MX,,07820,MXN,39.00,1.000000,MXN,39.00
GPA.3335-2489-9845-05500,"Aug 11, 2020",8:06:17 AM PDT,,Google fee,,Diseño de vigas reticulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.viga_reticular,0,,HydrogenONE,MX,,07820,MXN,-11.70,1.000000,MXN,-11.70
GPA.3335-2489-9845-05500,"Aug 11, 2020",8:06:17 AM PDT,Mexico VAT,Tax,,Diseño de vigas reticulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.viga_reticular,0,,HydrogenONE,MX,,07820,MXN,-1.87,1.000000,MXN,-1.87
GPA.3346-7934-4289-47826,"Aug 15, 2020",1:14:59 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,begonia,MX,MÉX.,52400,MXN,39.00,1.000000,MXN,39.00
GPA.3346-7934-4289-47826,"Aug 15, 2020",1:14:59 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,begonia,MX,MÉX.,52400,MXN,-11.70,1.000000,MXN,-11.70
GPA.3346-7934-4289-47826,"Aug 15, 2020",1:14:59 PM PDT,Mexico VAT,Tax,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,begonia,MX,MÉX.,52400,MXN,-1.88,1.000000,MXN,-1.88
GPA.3398-7080-8500-15257,"Aug 17, 2020",2:06:31 AM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,beyond1,MX,,56600,MXN,39.00,1.000000,MXN,39.00
GPA.3398-7080-8500-15257,"Aug 17, 2020",2:06:31 AM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,beyond1,MX,,56600,MXN,-11.70,1.000000,MXN,-11.70
GPA.3398-7080-8500-15257,"Aug 17, 2020",2:06:31 AM PDT,Mexico VAT,Tax,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,beyond1,MX,,56600,MXN,-1.87,1.000000,MXN,-1.87
GPA.3359-6598-2563-93124,"Aug 17, 2020",2:14:28 AM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,beyond1,MX,,56600,MXN,39.00,1.000000,MXN,39.00
GPA.3359-6598-2563-93124,"Aug 17, 2020",2:14:28 AM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,beyond1,MX,,56600,MXN,-11.70,1.000000,MXN,-11.70
GPA.3359-6598-2563-93124,"Aug 17, 2020",2:14:28 AM PDT,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,beyond1,MX,,56600,MXN,-1.87,1.000000,MXN,-1.87
GPA.3303-1179-6482-39758,"Aug 20, 2020",6:42:34 AM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,kane_sprout,MX,,58360,MXN,39.00,1.000000,MXN,39.00
GPA.3303-1179-6482-39758,"Aug 20, 2020",6:42:34 AM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,kane_sprout,MX,,58360,MXN,-11.70,1.000000,MXN,-11.70
GPA.3303-1179-6482-39758,"Aug 20, 2020",6:42:34 AM PDT,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,kane_sprout,MX,,58360,MXN,-1.87,1.000000,MXN,-1.87
GPA.3318-1225-5340-43017,"Aug 20, 2020",7:32:08 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,a7y18lte,CO,,111051,COP,6500.00,0.005826,MXN,37.87
GPA.3318-1225-5340-43017,"Aug 20, 2020",7:32:08 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,a7y18lte,CO,,111051,COP,-1950.00,0.005826,MXN,-11.36
GPA.3318-1225-5340-43017,"Aug 20, 2020",7:32:08 PM PDT,Mexico VAT,Tax,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,a7y18lte,CO,,111051,MXN,-1.82,1.000000,MXN,-1.82
GPA.3365-7187-2050-90262,"Aug 22, 2020",9:55:32 AM PDT,,Charge,,Diseño de columnas circulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,evert_n,MX,,42032,MXN,39.00,1.000000,MXN,39.00
GPA.3365-7187-2050-90262,"Aug 22, 2020",9:55:32 AM PDT,,Google fee,,Diseño de columnas circulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,evert_n,MX,,42032,MXN,-11.70,1.000000,MXN,-11.70
GPA.3365-7187-2050-90262,"Aug 22, 2020",9:55:32 AM PDT,Mexico VAT,Tax,,Diseño de columnas circulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,evert_n,MX,,42032,MXN,-1.87,1.000000,MXN,-1.87
GPA.3388-6966-5229-48499,"Aug 22, 2020",9:57:40 AM PDT,,Charge,,Diseño de vigas reticulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.viga_reticular,0,,evert_n,MX,,42032,MXN,39.00,1.000000,MXN,39.00
GPA.3388-6966-5229-48499,"Aug 22, 2020",9:57:40 AM PDT,,Google fee,,Diseño de vigas reticulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.viga_reticular,0,,evert_n,MX,,42032,MXN,-11.70,1.000000,MXN,-11.70
GPA.3388-6966-5229-48499,"Aug 22, 2020",9:57:40 AM PDT,Mexico VAT,Tax,,Diseño de vigas reticulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.viga_reticular,0,,evert_n,MX,,42032,MXN,-1.87,1.000000,MXN,-1.87
GPA.3350-8925-9285-94971,"Aug 25, 2020",8:13:48 AM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,a30,MX,,60180,MXN,39.00,1.000000,MXN,39.00
GPA.3350-8925-9285-94971,"Aug 25, 2020",8:13:48 AM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,a30,MX,,60180,MXN,-11.70,1.000000,MXN,-11.70
GPA.3350-8925-9285-94971,"Aug 25, 2020",8:13:48 AM PDT,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,a30,MX,,60180,MXN,-1.88,1.000000,MXN,-1.88
GPA.3334-9485-2183-37422,"Aug 26, 2020",11:17:08 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,crownlte,LA,,85620,USD,1.78,21.953000,MXN,39.08
GPA.3334-9485-2183-37422,"Aug 26, 2020",11:17:08 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,crownlte,LA,,85620,USD,-0.53,21.953000,MXN,-11.64
GPA.3362-2039-7107-15786,"Aug 28, 2020",4:56:54 PM PDT,,Charge,,Diseño de vigas reticulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.viga_reticular,0,,ginkgo,MX,,11800,MXN,39.00,1.000000,MXN,39.00
GPA.3362-2039-7107-15786,"Aug 28, 2020",4:56:54 PM PDT,,Google fee,,Diseño de vigas reticulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.viga_reticular,0,,ginkgo,MX,,11800,MXN,-11.70,1.000000,MXN,-11.70
GPA.3362-2039-7107-15786,"Aug 28, 2020",4:56:54 PM PDT,Mexico VAT,Tax,,Diseño de vigas reticulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.viga_reticular,0,,ginkgo,MX,,11800,MXN,-1.87,1.000000,MXN,-1.87
GPA.3339-1014-7662-86905,"Aug 28, 2020",4:58:43 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,ginkgo,MX,,11800,MXN,39.00,1.000000,MXN,39.00
GPA.3339-1014-7662-86905,"Aug 28, 2020",4:58:43 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,ginkgo,MX,,11800,MXN,-11.70,1.000000,MXN,-11.70
GPA.3339-1014-7662-86905,"Aug 28, 2020",4:58:43 PM PDT,Mexico VAT,Tax,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,ginkgo,MX,,11800,MXN,-1.87,1.000000,MXN,-1.87
