Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3339-1029-0415-63891,"Dec 3, 2020",3:16:46 PM PST,,Charge,,Diseño de columnas circulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,beyond2,MX,PUE.,75880,MXN,48.00,1.000000,MXN,48.00
GPA.3339-1029-0415-63891,"Dec 3, 2020",3:16:46 PM PST,,Google fee,,Diseño de columnas circulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,beyond2,MX,PUE.,75880,MXN,-14.40,1.000000,MXN,-14.40
GPA.3339-1029-0415-63891,"Dec 3, 2020",3:16:46 PM PST,Mexico VAT,Tax,,Diseño de columnas circulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,beyond2,MX,PUE.,75880,MXN,-2.30,1.000000,MXN,-2.30
GPA.3376-7125-5415-55223,"Dec 3, 2020",3:48:02 PM PST,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,mdh15lm,GT,,03001,USD,2.40,19.896000,MXN,47.75
GPA.3376-7125-5415-55223,"Dec 3, 2020",3:48:02 PM PST,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,mdh15lm,GT,,03001,USD,-0.72,19.896000,MXN,-14.32
GPA.3376-7125-5415-55223,"Dec 3, 2020",3:48:02 PM PST,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,mdh15lm,GT,,03001,MXN,-2.30,1.000000,MXN,-2.30
GPA.3363-0750-6251-94949,"Dec 7, 2020",6:05:03 AM PST,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,mmh4p,MX,,94100,MXN,48.00,1.000000,MXN,48.00
GPA.3363-0750-6251-94949,"Dec 7, 2020",6:05:03 AM PST,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,mmh4p,MX,,94100,MXN,-14.40,1.000000,MXN,-14.40
GPA.3363-0750-6251-94949,"Dec 7, 2020",6:05:03 AM PST,Mexico VAT,Tax,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,mmh4p,MX,,94100,MXN,-2.30,1.000000,MXN,-2.30
GPA.3394-2830-4086-77594,"Dec 7, 2020",9:46:40 AM PST,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,ginkgo,MX,,06900,MXN,48.00,1.000000,MXN,48.00
