Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3324-1502-3824-68850,"Apr 1, 2019",9:33:54 AM PDT,,Charge,,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,rhannah,MX,,04369,MXN,24.00,1.000000,MXN,24.00
GPA.3324-1502-3824-68850,"Apr 1, 2019",9:33:54 AM PDT,,Google fee,,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,rhannah,MX,,04369,MXN,-7.20,1.000000,MXN,-7.20
GPA.3380-0741-8674-95973,"Apr 4, 2019",4:16:05 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,greatlte,MX,CHIH.,31064,MXN,24.00,1.000000,MXN,24.00
GPA.3380-0741-8674-95973,"Apr 4, 2019",4:16:05 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,greatlte,MX,CHIH.,31064,MXN,-7.20,1.000000,MXN,-7.20
GPA.3313-8523-9479-38268,"Apr 5, 2019",4:22:25 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,woods_f,MX,,42084,MXN,24.00,1.000000,MXN,24.00
GPA.3313-8523-9479-38268,"Apr 5, 2019",4:22:25 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,woods_f,MX,,42084,MXN,-7.20,1.000000,MXN,-7.20
GPA.3339-0620-0270-27047,"Apr 5, 2019",10:38:52 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,heroqltevzw,MX,,47400,MXN,24.00,1.000000,MXN,24.00
GPA.3339-0620-0270-27047,"Apr 5, 2019",10:38:52 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,heroqltevzw,MX,,47400,MXN,-7.20,1.000000,MXN,-7.20
GPA.3367-1061-7853-12646,"Apr 6, 2019",12:53:25 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,trelte,MX,CHIH.,31064,MXN,24.00,1.000000,MXN,24.00
GPA.3367-1061-7853-12646,"Apr 6, 2019",12:53:25 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,trelte,MX,CHIH.,31064,MXN,-7.20,1.000000,MXN,-7.20
GPA.3322-0544-7272-80914,"Apr 7, 2019",2:07:48 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,star2qltechn,MX,,27250,MXN,24.00,1.000000,MXN,24.00
GPA.3322-0544-7272-80914,"Apr 7, 2019",2:07:48 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,star2qltechn,MX,,27250,MXN,-7.20,1.000000,MXN,-7.20
GPA.3322-0544-7272-80914,"Apr 7, 2019",2:14:19 PM PDT,,Charge refund,Full,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,star2qltechn,MX,,27250,MXN,-24.00,1.000000,MXN,-24.00
GPA.3322-0544-7272-80914,"Apr 7, 2019",2:14:19 PM PDT,,Google fee refund,Full,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,star2qltechn,MX,,27250,MXN,7.20,1.000000,MXN,7.20
GPA.3349-7165-7228-13989,"Apr 7, 2019",11:27:57 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,trelte,MX,MÉX.,55767,MXN,24.00,1.000000,MXN,24.00
GPA.3349-7165-7228-13989,"Apr 7, 2019",11:27:57 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,trelte,MX,MÉX.,55767,MXN,-7.20,1.000000,MXN,-7.20
GPA.3373-2795-2942-83918,"Apr 8, 2019",8:35:01 AM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,P840T22,MX,,29100,MXN,24.00,1.000000,MXN,24.00
GPA.3373-2795-2942-83918,"Apr 8, 2019",8:35:01 AM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,P840T22,MX,,29100,MXN,-7.20,1.000000,MXN,-7.20
GPA.3313-6891-4043-66177,"Apr 8, 2019",9:12:59 AM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,P840T22,MX,,29100,MXN,24.00,1.000000,MXN,24.00
GPA.3313-6891-4043-66177,"Apr 8, 2019",9:12:59 AM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,P840T22,MX,,29100,MXN,-7.20,1.000000,MXN,-7.20
GPA.3337-3029-2600-42528,"Apr 8, 2019",2:44:05 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,griffin,MX,,07320,MXN,24.00,1.000000,MXN,24.00
GPA.3337-3029-2600-42528,"Apr 8, 2019",2:44:05 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,griffin,MX,,07320,MXN,-7.20,1.000000,MXN,-7.20
GPA.3370-9969-7620-08296,"Apr 10, 2019",6:34:54 AM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,tissot_sprout,MX,,90800,MXN,24.00,1.000000,MXN,24.00
GPA.3370-9969-7620-08296,"Apr 10, 2019",6:34:54 AM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,tissot_sprout,MX,,90800,MXN,-7.20,1.000000,MXN,-7.20
GPA.3343-6490-1534-13411,"Apr 11, 2019",7:38:12 AM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,HWJSN-H,MX,,77086,MXN,24.00,1.000000,MXN,24.00
GPA.3343-6490-1534-13411,"Apr 11, 2019",7:38:12 AM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,HWJSN-H,MX,,77086,MXN,-7.20,1.000000,MXN,-7.20
GPA.3366-1597-2429-01004,"Apr 12, 2019",7:38:39 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,p4notewifi,MX,COAH.,26215,MXN,24.00,1.000000,MXN,24.00
GPA.3366-1597-2429-01004,"Apr 12, 2019",7:38:39 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,p4notewifi,MX,COAH.,26215,MXN,-7.20,1.000000,MXN,-7.20
GPA.3339-3386-1088-58256,"Apr 12, 2019",11:02:05 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,zenltevzw,MX,,55289,MXN,24.00,1.000000,MXN,24.00
GPA.3339-3386-1088-58256,"Apr 12, 2019",11:02:05 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,zenltevzw,MX,,55289,MXN,-7.20,1.000000,MXN,-7.20
GPA.3375-1354-2452-47578,"Apr 14, 2019",11:17:01 AM PDT,,Charge,,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,my70,MX,,07700,MXN,24.00,1.000000,MXN,24.00
GPA.3375-1354-2452-47578,"Apr 14, 2019",11:17:01 AM PDT,,Google fee,,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,my70,MX,,07700,MXN,-7.20,1.000000,MXN,-7.20
GPA.3372-5912-3183-37583,"Apr 15, 2019",10:24:43 AM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,on7xelte,US,IL,60103,USD,1.49,18.859000,MXN,28.10
GPA.3372-5912-3183-37583,"Apr 15, 2019",10:24:43 AM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,on7xelte,US,IL,60103,USD,-0.45,18.859000,MXN,-8.49
GPA.3364-9451-1528-87903,"Apr 15, 2019",12:39:10 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,nash,MX,,60080,MXN,24.00,1.000000,MXN,24.00
GPA.3364-9451-1528-87903,"Apr 15, 2019",12:39:10 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,nash,MX,,60080,MXN,-7.20,1.000000,MXN,-7.20
GPA.3370-0049-5817-38543,"Apr 16, 2019",7:45:41 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,PLE,MX,,61650,MXN,24.00,1.000000,MXN,24.00
GPA.3370-0049-5817-38543,"Apr 16, 2019",7:45:41 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,PLE,MX,,61650,MXN,-7.20,1.000000,MXN,-7.20
GPA.3376-9760-8272-56307,"Apr 17, 2019",5:48:03 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,HWSNE,MX,,09090,MXN,24.00,1.000000,MXN,24.00
GPA.3376-9760-8272-56307,"Apr 17, 2019",5:48:03 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,HWSNE,MX,,09090,MXN,-7.20,1.000000,MXN,-7.20
GPA.3387-8279-3877-81036,"Apr 17, 2019",10:55:40 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,star2qltechn,MX,MICH.,58255,MXN,24.00,1.000000,MXN,24.00
GPA.3387-8279-3877-81036,"Apr 17, 2019",10:55:40 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,star2qltechn,MX,MICH.,58255,MXN,-7.20,1.000000,MXN,-7.20
GPA.3390-9724-1677-35820,"Apr 18, 2019",11:55:19 AM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,on5xelte,MX,,36783,MXN,24.00,1.000000,MXN,24.00
GPA.3390-9724-1677-35820,"Apr 18, 2019",11:55:19 AM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,on5xelte,MX,,36783,MXN,-7.20,1.000000,MXN,-7.20
GPA.3390-9724-1677-35820,"Apr 18, 2019",12:06:47 PM PDT,,Charge refund,Full,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,on5xelte,MX,,36783,MXN,-24.00,1.000000,MXN,-24.00
GPA.3390-9724-1677-35820,"Apr 18, 2019",12:06:47 PM PDT,,Google fee refund,Full,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,on5xelte,MX,,36783,MXN,7.20,1.000000,MXN,7.20
GPA.3393-2530-0922-12521,"Apr 18, 2019",2:43:08 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,jackpotlte,MX,,72592,MXN,24.00,1.000000,MXN,24.00
GPA.3393-2530-0922-12521,"Apr 18, 2019",2:43:08 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,jackpotlte,MX,,72592,MXN,-7.20,1.000000,MXN,-7.20
GPA.3323-7395-5092-21284,"Apr 18, 2019",9:21:38 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,H8166,MX,,55050,MXN,24.00,1.000000,MXN,24.00
