Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan ID,Offer ID
GPA.3393-1308-1600-65132,"Sep 26, 2021",9:56:47 PM PDT,,Google fee,,Diseño de columnas circulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,d2s,MX,,91777,MXN,-11.25,1.000000,MXN,-11.25,,
GPA.3393-1308-1600-65132,"Sep 26, 2021",9:56:47 PM PDT,Mexico VAT,Tax,,Diseño de columnas circulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,d2s,MX,,91777,MXN,-1.80,1.000000,MXN,-1.80,,
GPA.3376-5855-5427-91459,"Sep 26, 2021",9:57:15 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,d2s,MX,,91777,MXN,75.00,1.000000,MXN,75.00,,
GPA.3376-5855-5427-91459,"Sep 26, 2021",9:57:15 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,d2s,MX,,91777,MXN,-11.25,1.000000,MXN,-11.25,,
GPA.3376-5855-5427-91459,"Sep 26, 2021",9:57:15 PM PDT,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,d2s,MX,,91777,MXN,-1.80,1.000000,MXN,-1.80,,
GPA.3319-8343-3952-61745,"Sep 28, 2021",7:15:21 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,HWPOT-H,MX,,39020,MXN,75.00,1.000000,MXN,75.00,,
GPA.3319-8343-3952-61745,"Sep 28, 2021",7:15:21 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,HWPOT-H,MX,,39020,MXN,-11.25,1.000000,MXN,-11.25,,
GPA.3319-8343-3952-61745,"Sep 28, 2021",7:15:21 PM PDT,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,HWPOT-H,MX,,39020,MXN,-1.80,1.000000,MXN,-1.80,,
GPA.3370-0655-4983-90959,"Sep 28, 2021",7:16:28 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,HWPOT-H,MX,,39020,MXN,75.00,1.000000,MXN,75.00,,
GPA.3370-0655-4983-90959,"Sep 28, 2021",7:16:28 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,HWPOT-H,MX,,39020,MXN,-11.25,1.000000,MXN,-11.25,,
GPA.3370-0655-4983-90959,"Sep 28, 2021",7:16:28 PM PDT,Mexico VAT,Tax,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,HWPOT-H,MX,,39020,MXN,-1.80,1.000000,MXN,-1.80,,
GPA.3336-3242-9398-51343,"Sep 29, 2021",5:07:13 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,beyond2,MX,,52985,MXN,75.00,1.000000,MXN,75.00,,
GPA.3336-3242-9398-51343,"Sep 29, 2021",5:07:13 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,beyond2,MX,,52985,MXN,-11.25,1.000000,MXN,-11.25,,
GPA.3336-3242-9398-51343,"Sep 29, 2021",5:07:13 PM PDT,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,beyond2,MX,,52985,MXN,-1.80,1.000000,MXN,-1.80,,
GPA.3306-3604-3590-12266,"Sep 29, 2021",10:11:19 PM PDT,,Charge,,Construcción Compuesta OR - IMCA,com.ingenieriacivilmexico.luiscantero.disenodecolumnascompuestas,0,,d2xq2,MX,TAB.,86245,MXN,75.00,1.000000,MXN,75.00,,
GPA.3306-3604-3590-12266,"Sep 29, 2021",10:11:19 PM PDT,,Google fee,,Construcción Compuesta OR - IMCA,com.ingenieriacivilmexico.luiscantero.disenodecolumnascompuestas,0,,d2xq2,MX,TAB.,86245,MXN,-11.25,1.000000,MXN,-11.25,,
GPA.3306-3604-3590-12266,"Sep 29, 2021",10:11:19 PM PDT,Mexico VAT,Tax,,Construcción Compuesta OR - IMCA,com.ingenieriacivilmexico.luiscantero.disenodecolumnascompuestas,0,,d2xq2,MX,TAB.,86245,MXN,-1.80,1.000000,MXN,-1.80,,
GPA.3374-6696-1142-87675,"Sep 29, 2021",10:13:32 PM PDT,,Charge,,Diseño de vigas ACI 318 - 19,com.vigas.luiscantero.disenodevigasaci318_19,0,,d2xq2,MX,TAB.,86245,MXN,75.00,1.000000,MXN,75.00,,
GPA.3374-6696-1142-87675,"Sep 29, 2021",10:13:32 PM PDT,,Google fee,,Diseño de vigas ACI 318 - 19,com.vigas.luiscantero.disenodevigasaci318_19,0,,d2xq2,MX,TAB.,86245,MXN,-11.25,1.000000,MXN,-11.25,,
GPA.3374-6696-1142-87675,"Sep 29, 2021",10:13:32 PM PDT,Mexico VAT,Tax,,Diseño de vigas ACI 318 - 19,com.vigas.luiscantero.disenodevigasaci318_19,0,,d2xq2,MX,TAB.,86245,MXN,-1.80,1.000000,MXN,-1.80,,
GPA.3330-9715-9240-89496,"Sep 29, 2021",10:13:52 PM PDT,,Charge,,Diseño de columnas ACI 318 - 19,com.ingenieriacivilmexico.luiscantero.disenodecolumnasaci318_19,0,,d2xq2,MX,TAB.,86245,MXN,75.00,1.000000,MXN,75.00,,
GPA.3330-9715-9240-89496,"Sep 29, 2021",10:13:52 PM PDT,,Google fee,,Diseño de columnas ACI 318 - 19,com.ingenieriacivilmexico.luiscantero.disenodecolumnasaci318_19,0,,d2xq2,MX,TAB.,86245,MXN,-11.25,1.000000,MXN,-11.25,,
GPA.3330-9715-9240-89496,"Sep 29, 2021",10:13:52 PM PDT,Mexico VAT,Tax,,Diseño de columnas ACI 318 - 19,com.ingenieriacivilmexico.luiscantero.disenodecolumnasaci318_19,0,,d2xq2,MX,TAB.,86245,MXN,-1.80,1.000000,MXN,-1.80,,
GPA.3342-8396-9376-52356,"Sep 30, 2021",11:03:20 AM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,star2lte,MX,,78049,MXN,75.00,1.000000,MXN,75.00,,
GPA.3342-8396-9376-52356,"Sep 30, 2021",11:03:20 AM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,star2lte,MX,,78049,MXN,-11.25,1.000000,MXN,-11.25,,
GPA.3342-8396-9376-52356,"Sep 30, 2021",11:03:20 AM PDT,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,star2lte,MX,,78049,MXN,-1.80,1.000000,MXN,-1.80,,
