Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3319-0641-3125-17997,"May 2, 2019",8:38:18 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,hwALE-H,MX,,72310,MXN,24.00,1.000000,MXN,24.00
GPA.3319-0641-3125-17997,"May 2, 2019",8:38:18 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,hwALE-H,MX,,72310,MXN,-7.20,1.000000,MXN,-7.20
GPA.3313-0809-2054-54693,"May 4, 2019",11:52:19 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,htc_a17uhl,MX,MÉX.,56150,MXN,24.00,1.000000,MXN,24.00
GPA.3313-0809-2054-54693,"May 4, 2019",11:52:19 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,htc_a17uhl,MX,MÉX.,56150,MXN,-7.20,1.000000,MXN,-7.20
GPA.3328-8723-7992-71684,"May 8, 2019",5:29:42 AM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,athene,MX,JAL.,49840,MXN,24.00,1.000000,MXN,24.00
GPA.3328-8723-7992-71684,"May 8, 2019",5:29:42 AM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,athene,MX,JAL.,49840,MXN,-7.20,1.000000,MXN,-7.20
GPA.3335-9043-2411-49865,"May 8, 2019",8:47:57 AM PDT,,Charge,,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,beryllium,MX,,71238,MXN,24.00,1.000000,MXN,24.00
GPA.3335-9043-2411-49865,"May 8, 2019",8:47:57 AM PDT,,Google fee,,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,beryllium,MX,,71238,MXN,-7.20,1.000000,MXN,-7.20
GPA.3371-9649-4376-28324,"May 8, 2019",9:11:01 AM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,beryllium,MX,,71238,MXN,24.00,1.000000,MXN,24.00
GPA.3371-9649-4376-28324,"May 8, 2019",9:11:01 AM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,beryllium,MX,,71238,MXN,-7.20,1.000000,MXN,-7.20
GPA.3346-3661-0791-81726,"May 8, 2019",9:11:20 AM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,beryllium,MX,,71238,MXN,24.00,1.000000,MXN,24.00
GPA.3346-3661-0791-81726,"May 8, 2019",9:11:20 AM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,beryllium,MX,,71238,MXN,-7.20,1.000000,MXN,-7.20
GPA.3368-8920-2363-08098,"May 11, 2019",5:39:51 AM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,cedric,MX,,75720,MXN,24.00,1.000000,MXN,24.00
GPA.3368-8920-2363-08098,"May 11, 2019",5:39:51 AM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,cedric,MX,,75720,MXN,-7.20,1.000000,MXN,-7.20
GPA.3344-4465-0915-75283,"May 11, 2019",2:10:01 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,rhannah,MX,,09638,MXN,24.00,1.000000,MXN,24.00
GPA.3344-4465-0915-75283,"May 11, 2019",2:10:01 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,rhannah,MX,,09638,MXN,-7.20,1.000000,MXN,-7.20
GPA.3375-6473-2733-18232,"May 11, 2019",3:39:16 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,rhannah,MX,,09638,MXN,24.00,1.000000,MXN,24.00
GPA.3375-6473-2733-18232,"May 11, 2019",3:39:16 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,rhannah,MX,,09638,MXN,-7.20,1.000000,MXN,-7.20
GPA.3336-9738-0833-96174,"May 15, 2019",9:36:39 AM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,harpia,MX,,00810,MXN,24.00,1.000000,MXN,24.00
GPA.3336-9738-0833-96174,"May 15, 2019",9:36:39 AM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,harpia,MX,,00810,MXN,-7.20,1.000000,MXN,-7.20
GPA.3395-9568-1957-13024,"May 15, 2019",11:38:39 PM PDT,,Charge,,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,evert_n,MX,,73950,MXN,24.00,1.000000,MXN,24.00
GPA.3395-9568-1957-13024,"May 15, 2019",11:38:39 PM PDT,,Google fee,,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,evert_n,MX,,73950,MXN,-7.20,1.000000,MXN,-7.20
GPA.3383-0748-4137-56583,"May 16, 2019",3:52:06 AM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,HWANE,MX,,77560,MXN,24.00,1.000000,MXN,24.00
GPA.3383-0748-4137-56583,"May 16, 2019",3:52:06 AM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,HWANE,MX,,77560,MXN,-7.20,1.000000,MXN,-7.20
GPA.3383-0748-4137-56583,"May 16, 2019",3:53:20 AM PDT,,Charge refund,Full,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,HWANE,MX,,77560,MXN,-24.00,1.000000,MXN,-24.00
GPA.3383-0748-4137-56583,"May 16, 2019",3:53:20 AM PDT,,Google fee refund,Full,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,HWANE,MX,,77560,MXN,7.20,1.000000,MXN,7.20
GPA.3322-9121-3301-61697,"May 16, 2019",10:23:22 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,j7elte,MX,TAMPS.,88370,MXN,24.00,1.000000,MXN,24.00
GPA.3322-9121-3301-61697,"May 16, 2019",10:23:22 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,j7elte,MX,TAMPS.,88370,MXN,-7.20,1.000000,MXN,-7.20
GPA.3342-9943-1750-31464,"May 18, 2019",8:08:54 AM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,k5,MX,,54879,MXN,24.00,1.000000,MXN,24.00
GPA.3342-9943-1750-31464,"May 18, 2019",8:08:54 AM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,k5,MX,,54879,MXN,-7.20,1.000000,MXN,-7.20
GPA.3342-9943-1750-31464,"May 18, 2019",8:10:33 AM PDT,,Charge refund,Full,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,k5,MX,,54879,MXN,-24.00,1.000000,MXN,-24.00
GPA.3342-9943-1750-31464,"May 18, 2019",8:10:33 AM PDT,,Google fee refund,Full,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,k5,MX,,54879,MXN,7.20,1.000000,MXN,7.20
GPA.3399-8007-7902-38168,"May 18, 2019",8:10:53 AM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,k5,MX,,54879,MXN,24.00,1.000000,MXN,24.00
GPA.3399-8007-7902-38168,"May 18, 2019",8:10:53 AM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,k5,MX,,54879,MXN,-7.20,1.000000,MXN,-7.20
GPA.3318-1235-7389-64904,"May 18, 2019",8:42:29 AM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,HWDRA-MG,MX,,81336,MXN,24.00,1.000000,MXN,24.00
GPA.3318-1235-7389-64904,"May 18, 2019",8:42:29 AM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,HWDRA-MG,MX,,81336,MXN,-7.20,1.000000,MXN,-7.20
GPA.3306-9650-3363-04846,"May 18, 2019",12:40:18 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,starlte,MX,,58210,MXN,24.00,1.000000,MXN,24.00
GPA.3306-9650-3363-04846,"May 18, 2019",12:40:18 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,starlte,MX,,58210,MXN,-7.20,1.000000,MXN,-7.20
GPA.3331-3373-7343-09899,"May 20, 2019",11:01:46 AM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,j7elte,CR,,,CRC,710.00,0.032417,MXN,23.02
GPA.3331-3373-7343-09899,"May 20, 2019",11:01:46 AM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,j7elte,CR,,,CRC,-213.00,0.032417,MXN,-6.90
GPA.3316-1936-8325-25671,"May 21, 2019",3:36:47 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,nora_8917,MX,,52400,MXN,24.00,1.000000,MXN,24.00
GPA.3316-1936-8325-25671,"May 21, 2019",3:36:47 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,nora_8917,MX,,52400,MXN,-7.20,1.000000,MXN,-7.20
GPA.3386-7913-4949-08828,"May 21, 2019",3:40:42 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,nora_8917,MX,,52400,MXN,24.00,1.000000,MXN,24.00
GPA.3386-7913-4949-08828,"May 21, 2019",3:40:42 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,nora_8917,MX,,52400,MXN,-7.20,1.000000,MXN,-7.20
GPA.3397-4159-2893-98021,"May 23, 2019",6:10:40 AM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,htc_e36_ml_uhl,MX,,08500,MXN,24.00,1.000000,MXN,24.00
GPA.3397-4159-2893-98021,"May 23, 2019",6:10:40 AM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,htc_e36_ml_uhl,MX,,08500,MXN,-7.20,1.000000,MXN,-7.20
