Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3350-4740-5424-62348,"Apr 3, 2020",5:28:47 AM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,HWJSN-H,MX,,41700,MXN,36.00,1.000000,MXN,36.00
GPA.3350-4740-5424-62348,"Apr 3, 2020",5:28:47 AM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,HWJSN-H,MX,,41700,MXN,-10.80,1.000000,MXN,-10.80
GPA.3372-2998-5515-65388,"Apr 3, 2020",1:39:54 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,HWJKM-H,MX,,03610,MXN,36.00,1.000000,MXN,36.00
GPA.3372-2998-5515-65388,"Apr 3, 2020",1:39:54 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,HWJKM-H,MX,,03610,MXN,-10.80,1.000000,MXN,-10.80
GPA.3321-5322-2625-48039,"Apr 3, 2020",1:42:03 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,HWJKM-H,MX,MOR.,62460,MXN,36.00,1.000000,MXN,36.00
GPA.3321-5322-2625-48039,"Apr 3, 2020",1:42:03 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,HWJKM-H,MX,MOR.,62460,MXN,-10.80,1.000000,MXN,-10.80
GPA.3386-6352-2410-20706,"Apr 3, 2020",1:42:38 PM PDT,,Charge,,Diseño de vigas reticulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.viga_reticular,0,,HWJKM-H,MX,MOR.,62460,MXN,35.00,1.000000,MXN,35.00
GPA.3386-6352-2410-20706,"Apr 3, 2020",1:42:38 PM PDT,,Google fee,,Diseño de vigas reticulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.viga_reticular,0,,HWJKM-H,MX,MOR.,62460,MXN,-10.50,1.000000,MXN,-10.50
GPA.3329-8187-0344-71915,"Apr 6, 2020",12:20:36 PM PDT,,Charge,,Diseño de vigas reticulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.viga_reticular,0,,HWYAL,MX,,62718,MXN,35.00,1.000000,MXN,35.00
GPA.3329-8187-0344-71915,"Apr 6, 2020",12:20:36 PM PDT,,Google fee,,Diseño de vigas reticulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.viga_reticular,0,,HWYAL,MX,,62718,MXN,-10.50,1.000000,MXN,-10.50
GPA.3392-6206-5994-05962,"Apr 6, 2020",12:22:39 PM PDT,,Charge,,Diseño de vigas reticulares NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.viga_reticular,0,,deen_sprout,MX,,28984,MXN,35.00,1.000000,MXN,35.00
