Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3378-0934-1309-80928,"Jun 4, 2019",7:21:05 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,gts4llte,MX,CDMX,14330,MXN,24.00,1.000000,MXN,24.00
GPA.3378-0934-1309-80928,"Jun 4, 2019",7:21:05 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,gts4llte,MX,CDMX,14330,MXN,-7.20,1.000000,MXN,-7.20
GPA.3384-0169-2344-84503,"Jun 4, 2019",7:29:24 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,gts4llte,MX,CDMX,14330,MXN,24.00,1.000000,MXN,24.00
GPA.3384-0169-2344-84503,"Jun 4, 2019",7:29:24 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,gts4llte,MX,CDMX,14330,MXN,-7.20,1.000000,MXN,-7.20
GPA.3311-5502-5602-65176,"Jun 4, 2019",7:29:39 PM PDT,,Charge,,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,gts4llte,MX,CDMX,14330,MXN,24.00,1.000000,MXN,24.00
GPA.3311-5502-5602-65176,"Jun 4, 2019",7:29:39 PM PDT,,Google fee,,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,gts4llte,MX,CDMX,14330,MXN,-7.20,1.000000,MXN,-7.20
GPA.3345-6671-5932-41019,"Jun 5, 2019",7:09:30 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,a9y18qlte,MX,,82400,MXN,24.00,1.000000,MXN,24.00
GPA.3345-6671-5932-41019,"Jun 5, 2019",7:09:30 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,a9y18qlte,MX,,82400,MXN,-7.20,1.000000,MXN,-7.20
GPA.3344-1808-7947-92068,"Jun 6, 2019",6:48:12 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,aljeter,MX,B.C.S.,23085,MXN,24.00,1.000000,MXN,24.00
GPA.3344-1808-7947-92068,"Jun 6, 2019",6:48:12 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,aljeter,MX,B.C.S.,23085,MXN,-7.20,1.000000,MXN,-7.20
GPA.3303-2319-2867-67811,"Jun 8, 2019",5:30:34 AM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,deen_sprout,MX,HGO.,42094,MXN,24.00,1.000000,MXN,24.00
GPA.3303-2319-2867-67811,"Jun 8, 2019",5:30:34 AM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,deen_sprout,MX,HGO.,42094,MXN,-7.20,1.000000,MXN,-7.20
GPA.3336-5975-9895-47908,"Jun 9, 2019",6:48:19 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,vince,MX,,56334,MXN,24.00,1.000000,MXN,24.00
GPA.3336-5975-9895-47908,"Jun 9, 2019",6:48:19 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,vince,MX,,56334,MXN,-7.20,1.000000,MXN,-7.20
GPA.3346-7469-1112-22189,"Jun 9, 2019",6:56:29 PM PDT,,Charge,,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,vince,MX,,56334,MXN,24.00,1.000000,MXN,24.00
GPA.3346-7469-1112-22189,"Jun 9, 2019",6:56:29 PM PDT,,Google fee,,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,vince,MX,,56334,MXN,-7.20,1.000000,MXN,-7.20
GPA.3376-5148-8375-41850,"Jun 9, 2019",6:57:16 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,vince,MX,,56334,MXN,24.00,1.000000,MXN,24.00
GPA.3376-5148-8375-41850,"Jun 9, 2019",6:57:16 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,vince,MX,,56334,MXN,-7.20,1.000000,MXN,-7.20
GPA.3387-1625-8617-81743,"Jun 9, 2019",8:25:49 PM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,HWFLA-H,MX,,54070,MXN,24.00,1.000000,MXN,24.00
GPA.3387-1625-8617-81743,"Jun 9, 2019",8:25:49 PM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,HWFLA-H,MX,,54070,MXN,-7.20,1.000000,MXN,-7.20
GPA.3333-8296-2697-59121,"Jun 11, 2019",7:04:57 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,albus,MX,,98040,MXN,24.00,1.000000,MXN,24.00
GPA.3333-8296-2697-59121,"Jun 11, 2019",7:04:57 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,albus,MX,,98040,MXN,-7.20,1.000000,MXN,-7.20
GPA.3333-8296-2697-59121,"Jun 11, 2019",7:08:56 PM PDT,,Charge refund,Full,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,albus,MX,,98040,MXN,-24.00,1.000000,MXN,-24.00
