Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3325-5849-4942-32375,"Sep 3, 2020",9:31:22 AM PDT,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,mmh4p,MX,,92000,MXN,39.00,1.000000,MXN,39.00
GPA.3325-5849-4942-32375,"Sep 3, 2020",9:31:22 AM PDT,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,mmh4p,MX,,92000,MXN,-11.70,1.000000,MXN,-11.70
GPA.3325-5849-4942-32375,"Sep 3, 2020",9:31:22 AM PDT,Mexico VAT,Tax,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,mmh4p,MX,,92000,MXN,-1.87,1.000000,MXN,-1.87
GPA.3324-0199-0931-33194,"Sep 4, 2020",11:25:17 AM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,beyond2q,MX,,63735,MXN,39.00,1.000000,MXN,39.00
GPA.3324-0199-0931-33194,"Sep 4, 2020",11:25:17 AM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,beyond2q,MX,,63735,MXN,-11.70,1.000000,MXN,-11.70
GPA.3324-0199-0931-33194,"Sep 4, 2020",11:25:17 AM PDT,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,beyond2q,MX,,63735,MXN,-1.87,1.000000,MXN,-1.87
GPA.3330-9454-0871-62473,"Sep 6, 2020",6:48:29 AM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,evert_n,MX,,75700,MXN,39.00,1.000000,MXN,39.00
GPA.3330-9454-0871-62473,"Sep 6, 2020",6:48:29 AM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,evert_n,MX,,75700,MXN,-11.70,1.000000,MXN,-11.70
GPA.3330-9454-0871-62473,"Sep 6, 2020",6:48:29 AM PDT,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,evert_n,MX,,75700,MXN,-1.88,1.000000,MXN,-1.88
GPA.3357-7065-2864-31660,"Sep 7, 2020",6:48:05 PM PDT,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,gt5note8wifi,PE,LIMA,15491,PEN,5.49,6.108200,MXN,33.53
GPA.3357-7065-2864-31660,"Sep 7, 2020",6:48:05 PM PDT,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,gt5note8wifi,PE,LIMA,15491,PEN,-1.65,6.108200,MXN,-10.08
