Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3383-5500-6848-04181,"Dec 1, 2018",1:29:30 PM PST,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,grandpplte,MX,,40892,MXN,24.00,1.000000,MXN,24.00
GPA.3383-5500-6848-04181,"Dec 1, 2018",1:29:30 PM PST,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,grandpplte,MX,,40892,MXN,-7.20,1.000000,MXN,-7.20
GPA.3361-8621-3592-71217,"Dec 1, 2018",1:44:14 PM PST,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,grandpplte,MX,,40892,MXN,24.00,1.000000,MXN,24.00
GPA.3361-8621-3592-71217,"Dec 1, 2018",1:44:14 PM PST,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,grandpplte,MX,,40892,MXN,-7.20,1.000000,MXN,-7.20
GPA.3331-0394-6198-25046,"Dec 1, 2018",1:48:18 PM PST,,Charge,,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,grandpplte,MX,,40892,MXN,24.00,1.000000,MXN,24.00
GPA.3331-0394-6198-25046,"Dec 1, 2018",1:48:18 PM PST,,Google fee,,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,grandpplte,MX,,40892,MXN,-7.20,1.000000,MXN,-7.20
GPA.3383-5500-6848-04181,"Dec 1, 2018",1:52:11 PM PST,,Charge refund,Full,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,grandpplte,MX,,40892,MXN,-24.00,1.000000,MXN,-24.00
GPA.3383-5500-6848-04181,"Dec 1, 2018",1:52:11 PM PST,,Google fee refund,Full,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,grandpplte,MX,,40892,MXN,7.20,1.000000,MXN,7.20
GPA.3361-8621-3592-71217,"Dec 1, 2018",1:52:32 PM PST,,Charge refund,Full,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,grandpplte,MX,,40892,MXN,-24.00,1.000000,MXN,-24.00
GPA.3361-8621-3592-71217,"Dec 1, 2018",1:52:32 PM PST,,Google fee refund,Full,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,grandpplte,MX,,40892,MXN,7.20,1.000000,MXN,7.20
GPA.3331-0394-6198-25046,"Dec 1, 2018",1:53:21 PM PST,,Charge refund,Full,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,grandpplte,MX,,40892,MXN,-24.00,1.000000,MXN,-24.00
GPA.3331-0394-6198-25046,"Dec 1, 2018",1:53:21 PM PST,,Google fee refund,Full,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,grandpplte,MX,,40892,MXN,7.20,1.000000,MXN,7.20
GPA.3330-8221-3290-96503,"Dec 1, 2018",8:37:06 PM PST,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,star2qltechn,MX,,23050,MXN,24.00,1.000000,MXN,24.00
GPA.3330-8221-3290-96503,"Dec 1, 2018",8:37:06 PM PST,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,star2qltechn,MX,,23050,MXN,-7.20,1.000000,MXN,-7.20
GPA.3332-0566-1051-61790,"Dec 3, 2018",2:39:25 PM PST,,Charge,,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,santoni,MX,CHIS,29037,MXN,24.00,1.000000,MXN,24.00
GPA.3332-0566-1051-61790,"Dec 3, 2018",2:39:25 PM PST,,Google fee,,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,santoni,MX,CHIS,29037,MXN,-7.20,1.000000,MXN,-7.20
GPA.3366-1157-6102-34133,"Dec 3, 2018",9:01:41 PM PST,,Charge,,Diseño de columnas circulares NTC - DF 2004,com.ingenieriacivilmexico.luiscantero.disenodecolumnascircularesmexico,0,,HWFLA-H,MX,,96380,MXN,24.00,1.000000,MXN,24.00
